,Date,Title,Url
0,2020-01-02,동국제강2일000변동폭보여증권그래프외주식시황,http://www.gokorea.kr/news/articleView.html?idxno=617942
1,2020-01-02,1월2일동국제강주식창0005950원,http://nbntv.co.kr/news/view/792890
2,2020-01-02,장세욱동국제강부회장저녁있는삶에자기계발지원안구축,http://news1.kr/articles/?3807202
3,2020-01-02,신년사장세욱동국제강부회장업그레이드마이셀프,http://www.dailian.co.kr/news/view/857831/?sc=naver
4,2020-01-02,장세욱동국제강부회장업그레이드마이셀프,http://www.newspim.com/news/view/20200102000673
5,2020-01-02,장세욱동국제강부회장개인의업그레이드가회사의경쟁력”,http://www.econovill.com/news/articleView.html?idxno=381625
6,2020-01-02,신년사장세욱동국제강부회장임직원성장이부국강병기틀될것,http://www.mediapen.com/news/view/489556
7,2020-01-02,신년사장세욱동국제강부회장개별업그레이드가회사경쟁력,http://www.ebn.co.kr/news/view/1015854/?sc=naver
8,2020-01-02,장세욱동국제강부회장직원경쟁력이곧회사경쟁력이다”,http://www.kukinews.com/news/article.html?no=733616
9,2020-01-02,신년사장세욱동국제강부회장,http://www.cnews.co.kr/uhtml/read.jsp?idxno=202001021324265770032
10,2020-01-02,신년사장세욱동국제강부회장,http://www.cnews.co.kr/uhtml/read.jsp?idxno=202001021324265770032
11,2020-01-02,신년사장세욱동국제강부회장새해키워드는업그레이드마이셀프,http://www.edaily.co.kr/news/newspath.asp?newsid=03076646625633784
12,2020-01-02,신년사장세욱동국제강부회장자기성장에투자하기를,http://yna.kr/AKR20200102099100003?did=1195m
13,2020-01-02,장세욱동국제강부회장자기성장을위해투자하라,http://www.etoday.co.kr/news/section/newsview.php?idxno=1840629
14,2020-01-02,장세욱동국제강부회장업그레이드마이셀프Upgrademyself가회사의경쟁력,http://www.worktoday.co.kr/news/articleView.html?idxno=5561
15,2020-01-02,2020신년사장세욱동국제강부회장다양한경험과자기성장에투자하길,http://www.newstomato.com/ReadNews.aspx?no=943215
16,2020-01-02,장세욱동국제강부회장업그레이드마이셀프에투자해야,http://news.einfomax.co.kr/news/articleView.html?idxno=4063846
17,2020-01-02,장세욱동국제강부회장직원자기개발해야회사와국가성장,http://it.chosun.com/site/data/html_dir/2020/01/02/2020010202030.html
18,2020-01-02,동국제강장세욱부회장업그레이드마이셀프,http://www.consumuch.com/news/articleView.html?idxno=47090
19,2020-01-02,신년사동국제강장세욱부회장개인의업그레이드가회사의경쟁력,http://www.fnnews.com/news/202001021406547694
20,2020-01-02,신년사동국제강장세욱부회장자신에게투자해야회사경쟁력강해진다”,http://www.g-enews.com/ko-kr/news/article/news_all/20200102135520756ce58317c16_1/article.html
21,2020-01-02,장세욱동국제강부회장자기성취감은곧회사의경쟁력”,http://www.viva100.com/main/view.php?key=20200102010000572
22,2020-01-02,장세욱동국제강부회장새해키워드는업그레이드마이셀프”,http://www.getnews.co.kr/view.php?ud=2020010214112666166a6b374224_16
23,2020-01-02,신년사장세욱동국제강부회장지식공유플랫폼구축해자기개발지원,http://www.dizzotv.com/site/data/html_dir/2020/01/02/2020010280163.html
24,2020-01-02,장세욱동국제강부회장새해키워드는업그레이드마이셀프,http://www.newsis.com/view/?id=NISX20200102_0000877616&cID=13001&pID=13000
25,2020-01-02,장세욱동국제강부회장직원의성장과경험이회사의경쟁력,https://view.asiae.co.kr/article/2020010214280871820
26,2020-01-02,신년사자기계발이곧회사경쟁력”장세욱동국제강부회장,https://asiatime.co.kr/news/newsview.php?ncode=1065589136404058
27,2020-01-02,동국제강장세욱부회장업그레이드마이셀프Upgrademyself,http://www.wikileaks-kr.org/news/articleView.html?idxno=73911
28,2020-01-02,신년사장세욱동국제강부회장올해키워드업그레이드마이셀프,http://www.metroseoul.co.kr/news/newsview?newscd=2020010200167
29,2020-01-02,동국제강경자년맞이해업그레이드마이셀프Upgrademyself,http://www.snmnews.com/news/articleView.html?idxno=457802
30,2020-01-02,2020재계신년사장세욱동국제강부회장의신년메시지전문,http://www.insightkorea.co.kr//news/articleView.html?idxno=74907
31,2020-01-02,신년메시지장세욱동국제강부회장2020년키워드는업그레이드마이셀프”,http://www.ceoscoredaily.com/news/article.html?no=64459
32,2020-01-02,신년사동국제강직무전문성강화,http://www.kpinews.co.kr/news/articleView.html?idxno=108637
33,2020-01-02,장세욱동국제강부회장개인의성장이회사의경쟁력”,https://biz.chosun.com/site/data/html_dir/2020/01/02/2020010202346.html?utm_source=naver&utm_medium=original&utm_campaign=biz
34,2020-01-02,신년사장세욱동국제강부회장업그레이드마이셀프,http://news.bizwatch.co.kr/article/industry/2020/01/02/0037/naver
35,2020-01-02,신년사2020장세욱동국제강부회장역량강화주문부국강병초석”,https://www.paxnetnews.com/articles/55482
36,2020-01-02,신년사장세욱동국제강부회장개인의성장이회사경쟁력,http://www.inews24.com/view/1233158
37,2020-01-02,신년사장세욱동국제강부회장업그레이드마이셀프”,http://www.newsway.co.kr/news/view?tp=1&ud=2020010215201171756
