날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,24343,11.56,2.73,5752,0.75,500
2012-01-03,24343,11.84,2.8,5752,0.73,500
2012-01-04,24343,11.94,2.82,5752,0.73,500
2012-01-05,24343,11.89,2.81,5752,0.73,500
2012-01-06,24343,11.63,2.75,5752,0.75,500
2012-01-09,24343,11.58,2.74,5752,0.75,500
2012-01-10,24343,11.84,2.8,5752,0.73,500
2012-01-11,24343,11.77,2.78,5752,0.74,500
2012-01-12,24343,11.93,2.82,5752,0.73,500
2012-01-13,24343,11.93,2.82,5752,0.73,500
2012-01-16,24343,11.84,2.8,5752,0.73,500
2012-01-17,24343,11.96,2.83,5752,0.73,500
2012-01-18,24343,11.61,2.74,5752,0.75,500
2012-01-19,24343,11.74,2.77,5752,0.74,500
2012-01-20,24343,11.7,2.76,5752,0.74,500
2012-01-25,24343,11.91,2.81,5752,0.73,500
2012-01-26,24343,12.0,2.83,5752,0.72,500
2012-01-27,24343,11.67,2.76,5752,0.75,500
2012-01-30,24343,11.56,2.73,5752,0.75,500
2012-01-31,24343,11.74,2.77,5752,0.74,500
2012-02-01,24343,11.63,2.75,5752,0.75,500
2012-02-02,24343,11.6,2.74,5752,0.75,500
2012-02-03,24343,11.54,2.73,5752,0.75,500
2012-02-06,24343,11.32,2.67,5752,0.77,500
2012-02-07,24343,11.67,2.76,5752,0.75,500
2012-02-08,24343,11.6,2.74,5752,0.75,500
2012-02-09,24343,11.49,2.72,5752,0.76,500
2012-02-10,24343,11.46,2.71,5752,0.76,500
2012-02-13,24343,11.87,2.81,5752,0.73,500
2012-02-14,24343,11.91,2.81,5752,0.73,500
2012-02-15,24343,12.01,2.84,5752,0.72,500
2012-02-16,24343,12.0,2.83,5752,0.72,500
2012-02-17,24343,12.52,2.96,5752,0.69,500
2012-02-20,24343,12.45,2.94,5752,0.7,500
2012-02-21,24343,12.6,2.98,5752,0.69,500
2012-02-22,24343,12.45,2.94,5752,0.7,500
2012-02-23,24343,12.22,2.89,5752,0.71,500
2012-02-24,24343,12.19,2.88,5752,0.71,500
2012-02-27,24343,11.8,2.79,5752,0.74,500
2012-02-28,24343,11.91,2.81,5752,0.73,500
2012-02-29,24343,12.29,2.9,5752,0.71,500
2012-03-02,24343,12.47,2.95,5752,0.7,500
2012-03-05,24343,12.45,2.94,5752,0.7,500
2012-03-06,24343,12.52,2.96,5752,0.69,500
2012-03-07,24343,12.34,2.92,5752,0.7,500
2012-03-08,24343,12.6,2.98,5752,0.69,500
2012-03-09,24343,12.53,2.96,5752,0.69,500
2012-03-12,24343,12.53,2.96,5752,0.69,500
2012-03-13,24343,12.69,3.0,5752,0.68,500
2012-03-14,24343,12.64,2.99,5752,0.69,500
2012-03-15,24343,12.66,2.99,5752,0.69,500
2012-03-16,24343,12.52,2.96,5752,0.69,500
2012-03-19,24343,12.34,2.92,5752,0.7,500
2012-03-20,24343,12.31,2.91,5752,0.71,500
2012-03-21,24343,12.45,2.94,5752,0.7,500
2012-03-22,24343,12.71,3.0,5752,0.68,500
2012-03-23,24343,12.52,2.96,5752,0.69,500
2012-03-26,24343,12.66,2.99,5752,0.69,500
2012-03-27,24343,12.66,2.99,5752,0.69,500
2012-03-28,24343,13.0,3.07,5752,0.67,500
2012-03-29,24343,13.04,3.08,5752,0.67,500
2012-03-30,24343,12.88,3.04,5752,0.67,500
2012-04-02,24343,13.16,3.11,5752,0.66,500
2012-04-03,24343,13.61,3.22,5752,0.64,500
2012-04-04,24343,13.61,3.22,5752,0.64,500
2012-04-05,24343,14.06,3.32,5752,0.62,500
2012-04-06,24343,13.89,3.28,5752,0.63,500
2012-04-09,24343,13.87,3.28,5752,0.63,500
2012-04-10,24343,13.53,3.2,5752,0.64,500
2012-04-12,24343,13.47,3.18,5752,0.65,500
2012-04-13,24343,13.66,3.23,5752,0.64,500
2012-04-16,24343,13.75,3.25,5752,0.63,500
2012-04-17,24343,13.66,3.23,5752,0.64,500
2012-04-18,24343,14.0,3.31,5752,0.62,500
2012-04-19,24343,13.91,3.29,5752,0.63,500
2012-04-20,24343,13.89,3.28,5752,0.63,500
2012-04-23,24343,13.66,3.23,5752,0.64,500
2012-04-24,33441,9.25,2.37,8573,0.76,600
2012-04-25,33441,9.32,2.39,8573,0.75,600
2012-04-26,33441,9.28,2.38,8573,0.75,600
2012-04-27,33441,9.41,2.41,8573,0.74,600
2012-04-30,33441,9.73,2.49,8573,0.72,600
2012-05-02,33441,9.77,2.51,8573,0.72,600
2012-05-03,33441,9.61,2.46,8573,0.73,600
2012-05-04,33441,9.37,2.4,8573,0.75,600
2012-05-07,33441,9.44,2.42,8573,0.74,600
2012-05-08,33441,9.54,2.45,8573,0.73,600
2012-05-09,33441,9.42,2.42,8573,0.74,600
2012-05-10,33441,9.31,2.39,8573,0.75,600
2012-05-11,33441,9.4,2.41,8573,0.74,600
2012-05-14,33441,9.37,2.4,8573,0.75,600
2012-05-15,33441,9.42,2.42,8573,0.74,600
2012-05-16,33441,9.05,2.32,8573,0.77,600
2012-05-17,33441,9.06,2.32,8573,0.77,600
2012-05-18,33441,8.55,2.19,8573,0.82,600
2012-05-21,33441,8.88,2.28,8573,0.79,600
2012-05-22,33441,8.88,2.28,8573,0.79,600
2012-05-23,33441,8.81,2.26,8573,0.79,600
2012-05-24,33441,8.85,2.27,8573,0.79,600
2012-05-25,33441,8.91,2.28,8573,0.79,600
2012-05-29,33441,9.09,2.33,8573,0.77,600
2012-05-30,33441,9.16,2.35,8573,0.76,600
2012-05-31,33441,9.35,2.4,8573,0.75,600
2012-06-01,33441,9.26,2.37,8573,0.76,600
2012-06-04,33441,8.95,2.29,8573,0.78,600
2012-06-05,33441,8.97,2.3,8573,0.78,600
2012-06-07,33441,9.11,2.34,8573,0.77,600
2012-06-08,33441,8.98,2.3,8573,0.78,600
2012-06-11,33441,9.09,2.33,8573,0.77,600
2012-06-12,33441,9.11,2.34,8573,0.77,600
2012-06-13,33441,9.1,2.33,8573,0.77,600
2012-06-14,33441,9.13,2.34,8573,0.77,600
2012-06-15,33441,9.09,2.33,8573,0.77,600
2012-06-18,33441,9.33,2.39,8573,0.75,600
2012-06-19,33441,9.33,2.39,8573,0.75,600
2012-06-20,33441,9.33,2.39,8573,0.75,600
2012-06-21,33441,9.19,2.36,8573,0.76,600
2012-06-22,33441,9.04,2.32,8573,0.77,600
2012-06-25,33441,9.02,2.31,8573,0.78,600
2012-06-26,33441,8.88,2.28,8573,0.79,600
2012-06-27,33441,8.59,2.2,8573,0.82,600
2012-06-28,33441,8.67,2.22,8573,0.81,600
2012-06-29,33441,8.71,2.23,8573,0.8,600
2012-07-02,33441,8.78,2.25,8573,0.8,600
2012-07-03,33441,8.57,2.2,8573,0.82,600
2012-07-04,33441,8.69,2.23,8573,0.81,600
2012-07-05,33441,8.64,2.22,8573,0.81,600
2012-07-06,33441,8.6,2.2,8573,0.81,600
2012-07-09,33441,8.46,2.17,8573,0.83,600
2012-07-10,33441,8.53,2.19,8573,0.82,600
2012-07-11,33441,8.54,2.19,8573,0.82,600
2012-07-12,33441,8.43,2.16,8573,0.83,600
2012-07-13,33441,8.64,2.22,8573,0.81,600
2012-07-16,33441,8.67,2.22,8573,0.81,600
2012-07-17,33441,8.6,2.2,8573,0.81,600
2012-07-18,33441,8.5,2.18,8573,0.82,600
2012-07-19,33441,8.77,2.25,8573,0.8,600
2012-07-20,33441,8.87,2.27,8573,0.79,600
2012-07-23,33441,8.66,2.22,8573,0.81,600
2012-07-24,33441,8.87,2.27,8573,0.79,600
2012-07-25,33441,8.9,2.28,8573,0.79,600
2012-07-26,33441,8.9,2.28,8573,0.79,600
2012-07-27,33441,8.91,2.28,8573,0.79,600
2012-07-30,33441,8.87,2.27,8573,0.79,600
2012-07-31,33441,9.11,2.34,8573,0.77,600
2012-08-01,33441,9.12,2.34,8573,0.77,600
2012-08-02,33441,9.08,2.33,8573,0.77,600
2012-08-03,33441,8.81,2.26,8573,0.79,600
2012-08-06,33441,8.92,2.29,8573,0.78,600
2012-08-07,33441,8.85,2.27,8573,0.79,600
2012-08-08,33441,8.84,2.27,8573,0.79,600
2012-08-09,33441,9.1,2.33,8573,0.77,600
2012-08-10,33441,9.19,2.36,8573,0.76,600
2012-08-13,33441,9.11,2.34,8573,0.77,600
2012-08-14,33441,9.16,2.35,8573,0.76,600
2012-08-16,33441,8.97,2.3,8573,0.78,600
2012-08-17,33441,9.01,2.31,8573,0.78,600
2012-08-20,33441,8.96,2.3,8573,0.78,600
2012-08-21,33441,9.06,2.32,8573,0.77,600
2012-08-22,33441,9.11,2.34,8573,0.77,600
2012-08-23,33441,9.11,2.34,8573,0.77,600
2012-08-24,33441,8.92,2.29,8573,0.78,600
2012-08-27,33441,8.96,2.3,8573,0.78,600
2012-08-28,33441,8.92,2.29,8573,0.78,600
2012-08-29,33441,8.96,2.3,8573,0.78,600
2012-08-30,33441,8.81,2.26,8573,0.79,600
2012-08-31,33441,8.64,2.22,8573,0.81,600
2012-09-03,33441,8.82,2.26,8573,0.79,600
2012-09-04,33441,8.6,2.2,8573,0.81,600
2012-09-05,33441,8.38,2.15,8573,0.84,600
2012-09-06,33441,8.4,2.15,8573,0.83,600
2012-09-07,33441,8.53,2.19,8573,0.82,600
2012-09-10,33441,8.5,2.18,8573,0.82,600
2012-09-11,33441,8.48,2.17,8573,0.83,600
2012-09-12,33441,8.47,2.17,8573,0.83,600
2012-09-13,33441,8.56,2.19,8573,0.82,600
2012-09-14,33441,8.88,2.28,8573,0.79,600
2012-09-17,33441,8.91,2.28,8573,0.79,600
2012-09-18,33441,8.82,2.26,8573,0.79,600
2012-09-19,33441,8.55,2.19,8573,0.82,600
2012-09-20,33441,8.52,2.18,8573,0.82,600
2012-09-21,33441,8.54,2.19,8573,0.82,600
2012-09-24,33441,8.6,2.2,8573,0.81,600
2012-09-25,33441,8.46,2.17,8573,0.83,600
2012-09-26,33441,8.39,2.15,8573,0.83,600
2012-09-27,33441,8.14,2.09,8573,0.86,600
2012-09-28,33441,8.1,2.08,8573,0.86,600
2012-10-02,33441,8.38,2.15,8573,0.84,600
2012-10-04,33441,8.4,2.15,8573,0.83,600
2012-10-05,33441,8.36,2.14,8573,0.84,600
2012-10-08,33441,8.28,2.12,8573,0.85,600
2012-10-09,33441,8.32,2.13,8573,0.84,600
2012-10-10,33441,8.2,2.1,8573,0.85,600
2012-10-11,33441,8.11,2.08,8573,0.86,600
2012-10-12,33441,7.96,2.04,8573,0.88,600
2012-10-15,33441,7.71,1.98,8573,0.91,600
2012-10-16,33441,7.82,2.0,8573,0.9,600
2012-10-17,33441,7.85,2.01,8573,0.89,600
2012-10-18,33441,8.01,2.05,8573,0.87,600
2012-10-19,33441,7.79,2.0,8573,0.9,600
2012-10-22,33441,7.72,1.98,8573,0.91,600
2012-10-23,33441,7.62,1.95,8573,0.92,600
2012-10-24,33441,7.28,1.87,8573,0.96,600
2012-10-25,33441,7.7,1.97,8573,0.91,600
2012-10-26,33441,7.27,1.86,8573,0.96,600
2012-10-29,33441,6.98,1.79,8573,1.0,600
2012-10-30,33441,7.14,1.83,8573,0.98,600
2012-10-31,33441,7.07,1.81,8573,0.99,600
2012-11-01,33441,7.01,1.8,8573,1.0,600
2012-11-02,33441,7.06,1.81,8573,0.99,600
2012-11-05,33441,6.57,1.68,8573,1.07,600
2012-11-06,33441,6.67,1.71,8573,1.05,600
2012-11-07,33441,6.86,1.76,8573,1.02,600
2012-11-08,33441,6.71,1.72,8573,1.04,600
2012-11-09,33441,6.6,1.69,8573,1.06,600
2012-11-12,33441,6.59,1.69,8573,1.06,600
2012-11-13,33441,6.45,1.65,8573,1.08,600
2012-11-14,33441,6.45,1.65,8573,1.08,600
2012-11-15,33441,6.4,1.64,8573,1.09,600
2012-11-16,33441,6.79,1.74,8573,1.03,600
2012-11-19,33441,6.63,1.7,8573,1.06,600
2012-11-20,33441,6.47,1.66,8573,1.08,600
2012-11-21,33441,6.38,1.64,8573,1.1,600
2012-11-22,33441,6.51,1.67,8573,1.08,600
2012-11-23,33441,6.7,1.72,8573,1.05,600
2012-11-26,33441,6.74,1.73,8573,1.04,600
2012-11-27,33441,6.94,1.78,8573,1.01,600
2012-11-28,33441,6.91,1.77,8573,1.01,600
2012-11-29,33441,7.23,1.85,8573,0.97,600
2012-11-30,33441,7.22,1.85,8573,0.97,600
2012-12-03,33441,7.3,1.87,8573,0.96,600
2012-12-04,33441,7.27,1.86,8573,0.96,600
2012-12-05,33441,7.27,1.86,8573,0.96,600
2012-12-06,33441,7.17,1.84,8573,0.98,600
2012-12-07,33441,7.1,1.82,8573,0.99,600
2012-12-10,33441,7.17,1.84,8573,0.98,600
2012-12-11,33441,7.27,1.86,8573,0.96,600
