날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,25860,9.01,1.12,3209,1.31,380
2012-01-03,25860,9.27,1.15,3209,1.28,380
2012-01-04,25860,9.32,1.16,3209,1.27,380
2012-01-05,25860,9.41,1.17,3209,1.26,380
2012-01-06,25860,9.35,1.16,3209,1.27,380
2012-01-09,25860,9.13,1.13,3209,1.3,380
2012-01-10,25860,9.24,1.15,3209,1.28,380
2012-01-11,25860,9.13,1.13,3209,1.3,380
2012-01-12,25860,9.11,1.13,3209,1.3,380
2012-01-13,25860,9.52,1.18,3209,1.24,380
2012-01-16,25860,9.91,1.23,3209,1.19,380
2012-01-17,25860,9.85,1.22,3209,1.2,380
2012-01-18,25860,9.96,1.24,3209,1.19,380
2012-01-19,25860,10.05,1.25,3209,1.18,380
2012-01-20,25860,9.97,1.24,3209,1.19,380
2012-01-25,25860,9.68,1.2,3209,1.22,380
2012-01-26,25860,9.68,1.2,3209,1.22,380
2012-01-27,25860,9.69,1.2,3209,1.22,380
2012-01-30,25860,10.42,1.29,3209,1.14,380
2012-01-31,25860,10.5,1.3,3209,1.13,380
2012-02-01,25860,10.84,1.35,3209,1.09,380
2012-02-02,25860,10.92,1.36,3209,1.08,380
2012-02-03,25860,10.74,1.33,3209,1.1,380
2012-02-06,25860,10.55,1.31,3209,1.12,380
2012-02-07,25860,10.45,1.3,3209,1.13,380
2012-02-08,25860,10.11,1.25,3209,1.17,380
2012-02-09,25860,10.13,1.26,3209,1.17,380
2012-02-10,25860,9.78,1.21,3209,1.21,380
2012-02-13,25860,10.0,1.24,3209,1.18,380
2012-02-14,25860,10.35,1.28,3209,1.14,380
2012-02-15,25860,10.5,1.3,3209,1.13,380
2012-02-16,25860,10.33,1.28,3209,1.15,380
2012-02-17,25860,10.45,1.3,3209,1.13,380
2012-02-20,25860,10.35,1.28,3209,1.14,380
2012-02-21,25860,10.39,1.29,3209,1.14,380
2012-02-22,25860,10.61,1.32,3209,1.12,380
2012-02-23,25860,10.75,1.33,3209,1.1,380
2012-02-24,25860,10.7,1.33,3209,1.11,380
2012-02-27,25860,10.69,1.33,3209,1.11,380
2012-02-28,25860,10.17,1.26,3209,1.16,380
2012-02-29,25860,10.17,1.26,3209,1.16,380
2012-03-02,25860,10.07,1.25,3209,1.18,380
2012-03-05,25860,10.05,1.25,3209,1.18,380
2012-03-06,25860,9.88,1.23,3209,1.2,380
2012-03-07,25860,9.82,1.22,3209,1.21,380
2012-03-08,25860,10.22,1.27,3209,1.16,380
2012-03-09,25860,9.94,1.23,3209,1.19,380
2012-03-12,25860,9.97,1.24,3209,1.19,380
2012-03-13,25860,9.78,1.21,3209,1.21,380
2012-03-14,25860,10.05,1.25,3209,1.18,380
2012-03-15,25860,10.47,1.3,3209,1.13,380
2012-03-16,25860,10.27,1.27,3209,1.15,380
2012-03-19,25860,10.44,1.3,3209,1.13,380
2012-03-20,25860,10.53,1.31,3209,1.12,380
2012-03-21,25860,10.52,1.31,3209,1.13,380
2012-03-22,25860,10.53,1.31,3209,1.12,380
2012-03-23,25860,10.36,1.29,3209,1.14,380
2012-03-26,25860,10.28,1.28,3209,1.15,380
2012-03-27,25860,10.56,1.31,3209,1.12,380
2012-03-28,25860,10.63,1.32,3209,1.11,380
2012-03-29,25860,10.53,1.31,3209,1.12,380
2012-03-30,25860,10.38,1.29,3209,1.14,380
2012-04-02,25860,10.8,1.34,3209,1.1,380
2012-04-03,25860,11.44,1.42,3209,1.04,380
2012-04-04,25860,10.98,1.36,3209,1.08,380
2012-04-05,25860,11.14,1.38,3209,1.06,380
2012-04-06,25860,11.59,1.44,3209,1.02,380
2012-04-09,25860,11.42,1.42,3209,1.04,380
2012-04-10,25860,11.39,1.41,3209,1.04,380
2012-04-12,25860,12.06,1.5,3209,0.98,380
2012-04-13,25860,11.94,1.48,3209,0.99,380
2012-04-16,25860,11.19,1.39,3209,1.06,380
2012-04-17,25860,11.59,1.44,3209,1.02,380
2012-04-18,25860,11.37,1.41,3209,1.04,380
2012-04-19,25860,11.59,1.44,3209,1.02,380
2012-04-20,25860,11.97,1.48,3209,0.99,380
2012-04-23,25860,11.7,1.45,3209,1.01,380
2012-04-24,26048,9.52,1.43,3902,1.27,470
2012-04-25,26048,9.42,1.41,3902,1.28,470
2012-04-26,26048,9.74,1.46,3902,1.24,470
2012-04-27,26048,9.74,1.46,3902,1.24,470
2012-04-30,26048,9.76,1.46,3902,1.23,470
2012-05-02,26048,9.64,1.44,3902,1.25,470
2012-05-03,26048,9.66,1.45,3902,1.25,470
2012-05-04,26048,9.34,1.4,3902,1.29,470
2012-05-07,26048,9.12,1.37,3902,1.32,470
2012-05-08,26048,9.0,1.35,3902,1.34,470
2012-05-09,26048,9.41,1.41,3902,1.28,470
2012-05-10,26048,9.25,1.39,3902,1.3,470
2012-05-11,26048,9.12,1.37,3902,1.32,470
