날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,22225,11.35,2.29,4494,1.76,900
2012-01-03,22225,11.46,2.32,4494,1.75,900
2012-01-04,22225,11.35,2.29,4494,1.76,900
2012-01-05,22225,11.3,2.29,4494,1.77,900
2012-01-06,22225,11.46,2.32,4494,1.75,900
2012-01-09,22225,11.59,2.34,4494,1.73,900
2012-01-10,22225,11.26,2.28,4494,1.78,900
2012-01-11,22225,10.57,2.14,4494,1.89,900
2012-01-12,22225,10.5,2.12,4494,1.91,900
2012-01-13,22225,10.46,2.11,4494,1.91,900
2012-01-16,22225,10.61,2.15,4494,1.89,900
2012-01-17,22225,10.8,2.18,4494,1.85,900
2012-01-18,22225,10.81,2.19,4494,1.85,900
2012-01-19,22225,10.89,2.2,4494,1.84,900
2012-01-20,22225,10.67,2.16,4494,1.88,900
2012-01-25,22225,10.59,2.14,4494,1.89,900
2012-01-26,22225,10.79,2.18,4494,1.86,900
2012-01-27,22225,10.88,2.2,4494,1.84,900
2012-01-30,22225,10.51,2.13,4494,1.9,900
2012-01-31,22225,10.68,2.16,4494,1.88,900
2012-02-01,22225,10.87,2.2,4494,1.84,900
2012-02-02,22225,11.39,2.3,4494,1.76,900
2012-02-03,22225,11.57,2.34,4494,1.73,900
2012-02-06,22225,11.59,2.34,4494,1.73,900
2012-02-07,22225,11.28,2.28,4494,1.78,900
2012-02-08,22225,11.24,2.27,4494,1.78,900
2012-02-09,22225,10.83,2.19,4494,1.85,900
2012-02-10,22225,11.04,2.23,4494,1.81,900
2012-02-13,22225,10.94,2.21,4494,1.83,900
2012-02-14,22225,11.05,2.23,4494,1.81,900
2012-02-15,22225,11.37,2.3,4494,1.76,900
2012-02-16,22225,11.3,2.29,4494,1.77,900
2012-02-17,22225,11.09,2.24,4494,1.81,900
2012-02-20,22225,10.78,2.18,4494,1.86,900
2012-02-21,22225,10.61,2.15,4494,1.89,900
2012-02-22,22225,10.88,2.2,4494,1.84,900
2012-02-23,22225,11.04,2.23,4494,1.81,900
2012-02-24,22225,11.21,2.27,4494,1.79,900
2012-02-27,22225,10.94,2.21,4494,1.83,900
2012-02-28,22225,10.73,2.17,4494,1.87,900
2012-02-29,22225,10.87,2.2,4494,1.84,900
2012-03-02,22225,11.08,2.24,4494,1.81,900
2012-03-05,22225,10.85,2.19,4494,1.85,900
2012-03-06,22225,10.6,2.14,4494,1.89,900
2012-03-07,22225,10.7,2.16,4494,1.87,900
2012-03-08,22225,10.79,2.18,4494,1.86,900
2012-03-09,22225,10.68,2.16,4494,1.88,900
2012-03-12,22225,10.79,2.18,4494,1.86,900
2012-03-13,22225,10.86,2.2,4494,1.84,900
2012-03-14,22225,11.0,2.22,4494,1.82,900
2012-03-15,22225,10.84,2.19,4494,1.85,900
2012-03-16,22225,10.66,2.16,4494,1.88,900
2012-03-19,22225,10.66,2.16,4494,1.88,900
2012-03-20,22225,10.89,2.2,4494,1.84,900
2012-03-21,22225,10.84,2.19,4494,1.85,900
2012-03-22,22225,11.09,2.24,4494,1.81,900
