날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,190665,8.57,1.27,28231,1.03,2500
2012-01-03,190665,8.87,1.31,28231,1.0,2500
2012-01-04,190665,8.78,1.3,28231,1.01,2500
2012-01-05,190665,9.17,1.36,28231,0.97,2500
2012-01-06,190665,8.87,1.31,28231,1.0,2500
2012-01-09,190665,8.8,1.3,28231,1.01,2500
2012-01-10,190665,8.91,1.32,28231,0.99,2500
2012-01-11,190665,8.78,1.3,28231,1.01,2500
2012-01-12,190665,8.8,1.3,28231,1.01,2500
2012-01-13,190665,8.94,1.32,28231,0.99,2500
2012-01-16,190665,8.7,1.29,28231,1.02,2500
2012-01-17,190665,8.86,1.31,28231,1.0,2500
2012-01-18,190665,9.03,1.34,28231,0.98,2500
2012-01-19,190665,9.25,1.37,28231,0.96,2500
2012-01-20,190665,9.85,1.46,28231,0.9,2500
2012-01-25,190665,9.63,1.43,28231,0.92,2500
2012-01-26,190665,9.65,1.43,28231,0.92,2500
2012-01-27,190665,9.78,1.45,28231,0.91,2500
2012-01-30,190665,9.26,1.37,28231,0.96,2500
2012-01-31,190665,9.78,1.45,28231,0.91,2500
2012-02-01,190665,9.48,1.4,28231,0.93,2500
2012-02-02,190665,9.83,1.46,28231,0.9,2500
2012-02-03,190665,9.69,1.43,28231,0.91,2500
2012-02-06,190665,9.76,1.44,28231,0.91,2500
2012-02-07,190665,10.13,1.5,28231,0.87,2500
2012-02-08,190665,9.95,1.47,28231,0.89,2500
2012-02-09,190665,10.02,1.48,28231,0.88,2500
2012-02-10,190665,9.72,1.44,28231,0.91,2500
2012-02-13,190665,10.02,1.48,28231,0.88,2500
2012-02-14,190665,10.15,1.5,28231,0.87,2500
2012-02-15,190665,9.94,1.47,28231,0.89,2500
2012-02-16,190665,9.69,1.43,28231,0.91,2500
2012-02-17,190665,9.79,1.45,28231,0.9,2500
2012-02-20,190665,9.95,1.47,28231,0.89,2500
2012-02-21,190665,9.92,1.47,28231,0.89,2500
2012-02-22,190665,9.78,1.45,28231,0.91,2500
2012-02-23,190665,9.83,1.46,28231,0.9,2500
2012-02-24,190665,9.74,1.44,28231,0.91,2500
