날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,77033,31.88,0.99,2387,0.26,200
2012-01-03,77033,32.43,1.0,2387,0.26,200
2012-01-04,77033,31.29,0.97,2387,0.27,200
2012-01-05,77033,30.96,0.96,2387,0.27,200
2012-01-06,77033,30.33,0.94,2387,0.28,200
2012-01-09,77033,31.0,0.96,2387,0.27,200
2012-01-10,77033,32.22,1.0,2387,0.26,200
2012-01-11,77033,31.71,0.98,2387,0.26,200
2012-01-12,77033,32.17,1.0,2387,0.26,200
2012-01-13,77033,32.05,0.99,2387,0.26,200
2012-01-16,77033,31.42,0.97,2387,0.27,200
2012-01-17,77033,30.92,0.96,2387,0.27,200
2012-01-18,77033,30.46,0.94,2387,0.28,200
2012-01-19,77033,30.5,0.95,2387,0.27,200
2012-01-20,77033,31.04,0.96,2387,0.27,200
2012-01-25,77033,32.3,1.0,2387,0.26,200
2012-01-26,77033,32.47,1.01,2387,0.26,200
2012-01-27,77033,34.14,1.06,2387,0.25,200
2012-01-30,77033,34.56,1.07,2387,0.24,200
2012-01-31,77033,34.65,1.07,2387,0.24,200
2012-02-01,77033,35.32,1.09,2387,0.24,200
2012-02-02,77033,37.91,1.17,2387,0.22,200
2012-02-03,77033,38.0,1.18,2387,0.22,200
2012-02-06,77033,37.33,1.16,2387,0.22,200
2012-02-07,77033,36.45,1.13,2387,0.23,200
2012-02-08,77033,37.33,1.16,2387,0.22,200
2012-02-09,77033,37.87,1.17,2387,0.22,200
2012-02-10,77033,36.41,1.13,2387,0.23,200
2012-02-13,77033,36.99,1.15,2387,0.23,200
2012-02-14,77033,38.12,1.18,2387,0.22,200
2012-02-15,77033,37.96,1.18,2387,0.22,200
2012-02-16,77033,37.54,1.16,2387,0.22,200
2012-02-17,77033,38.25,1.19,2387,0.22,200
2012-02-20,77033,37.75,1.17,2387,0.22,200
2012-02-21,77033,37.16,1.15,2387,0.23,200
2012-02-22,77033,36.87,1.14,2387,0.23,200
2012-02-23,77033,35.23,1.09,2387,0.24,200
2012-02-24,77033,35.4,1.1,2387,0.24,200
2012-02-27,77033,34.65,1.07,2387,0.24,200
2012-02-28,77033,34.56,1.07,2387,0.24,200
2012-02-29,77033,35.78,1.11,2387,0.23,200
2012-03-02,77033,35.69,1.11,2387,0.23,200
2012-03-05,77033,35.44,1.1,2387,0.24,200
2012-03-06,77033,35.61,1.1,2387,0.24,200
2012-03-07,77033,36.57,1.13,2387,0.23,200
2012-03-08,77033,38.0,1.18,2387,0.22,200
2012-03-09,77033,37.96,1.18,2387,0.22,200
2012-03-12,77033,38.12,1.18,2387,0.22,200
2012-03-13,77033,38.17,1.18,2387,0.22,200
2012-03-14,77033,38.92,1.21,2387,0.22,200
2012-03-15,77033,39.09,1.21,2387,0.21,200
2012-03-16,77033,38.42,1.19,2387,0.22,200
2012-03-19,77033,37.87,1.17,2387,0.22,200
2012-03-20,77033,37.7,1.17,2387,0.22,200
2012-03-21,77033,37.7,1.17,2387,0.22,200
2012-03-22,77033,37.7,1.17,2387,0.22,200
2012-03-23,77033,36.99,1.15,2387,0.23,200
2012-03-26,77033,35.61,1.1,2387,0.24,200
2012-03-27,77033,36.03,1.12,2387,0.23,200
2012-03-28,77033,34.48,1.07,2387,0.24,200
2012-03-29,77033,34.39,1.07,2387,0.24,200
2012-03-30,77033,34.69,1.07,2387,0.24,200
2012-04-02,77033,35.27,1.09,2387,0.24,200
2012-04-03,77033,34.6,1.07,2387,0.24,200
2012-04-04,77033,33.89,1.05,2387,0.25,200
2012-04-05,77033,33.85,1.05,2387,0.25,200
