날짜,BPS,PER,PBR,EPS,DIV,DPS
2014-08-06,37323,29.38,5.55,7046,0.58,1200
2014-08-07,37323,33.78,6.38,7046,0.5,1200
2014-08-08,37323,30.94,5.84,7046,0.55,1200
2014-08-11,37323,31.51,5.95,7046,0.54,1200
2014-08-12,37323,30.94,5.84,7046,0.55,1200
2014-08-13,37323,29.38,5.55,7046,0.58,1200
2014-08-14,37323,28.88,5.45,7046,0.59,1200
2014-08-18,37323,31.15,5.88,7046,0.55,1200
2014-08-19,37323,30.44,5.75,7046,0.56,1200
2014-08-20,37323,29.02,5.48,7046,0.59,1200
2014-08-21,37323,27.04,5.1,7046,0.63,1200
2014-08-22,37323,26.4,4.98,7046,0.65,1200
2014-08-25,37323,25.33,4.78,7046,0.67,1200
2014-08-26,37323,26.4,4.98,7046,0.65,1200
2014-08-27,37323,26.89,5.08,7046,0.63,1200
2014-08-28,37323,28.67,5.41,7046,0.59,1200
2014-08-29,37323,27.75,5.24,7046,0.61,1200
2014-09-01,37323,27.82,5.25,7046,0.61,1200
2014-09-02,37323,28.17,5.32,7046,0.6,1200
2014-09-03,37323,28.46,5.37,7046,0.6,1200
2014-09-04,37323,26.54,5.01,7046,0.64,1200
2014-09-05,37323,26.26,4.96,7046,0.65,1200
2014-09-11,37323,25.69,4.85,7046,0.66,1200
2014-09-12,37323,25.19,4.76,7046,0.68,1200
2014-09-15,37323,25.97,4.9,7046,0.66,1200
2014-09-16,37323,27.25,5.14,7046,0.63,1200
2014-09-17,37323,28.1,5.31,7046,0.61,1200
2014-09-18,37323,28.1,5.31,7046,0.61,1200
2014-09-19,37323,28.1,5.31,7046,0.61,1200
2014-09-22,37323,27.89,5.26,7046,0.61,1200
2014-09-23,37323,28.88,5.45,7046,0.59,1200
2014-09-24,37323,29.95,5.65,7046,0.57,1200
2014-09-25,37323,29.59,5.59,7046,0.58,1200
2014-09-26,37323,30.02,5.67,7046,0.57,1200
2014-09-29,37323,30.87,5.83,7046,0.55,1200
2014-09-30,37323,30.58,5.77,7046,0.56,1200
2014-10-01,37323,30.51,5.76,7046,0.56,1200
2014-10-02,37323,31.51,5.95,7046,0.54,1200
2014-10-06,37323,31.37,5.92,7046,0.54,1200
2014-10-07,37323,31.58,5.96,7046,0.54,1200
2014-10-08,37323,30.66,5.79,7046,0.56,1200
2014-10-10,37323,29.09,5.49,7046,0.59,1200
2014-10-13,37323,28.74,5.43,7046,0.59,1200
2014-10-14,37323,28.24,5.33,7046,0.6,1200
2014-10-15,37323,29.09,5.49,7046,0.59,1200
2014-10-16,37323,29.95,5.65,7046,0.57,1200
2014-10-17,37323,30.02,5.67,7046,0.57,1200
2014-10-20,37323,30.66,5.79,7046,0.56,1200
2014-10-21,37323,31.22,5.89,7046,0.55,1200
2014-10-22,37323,32.86,6.2,7046,0.52,1200
2014-10-23,37323,31.86,6.02,7046,0.53,1200
2014-10-24,37323,31.86,6.02,7046,0.53,1200
2014-10-27,37323,30.94,5.84,7046,0.55,1200
2014-10-28,37323,33.0,6.23,7046,0.52,1200
2014-10-29,37323,32.15,6.07,7046,0.53,1200
