날짜,BPS,PER,PBR,EPS,DIV,DPS
2019-03-12,22996,28.13,2.7,2204,0.56,350
2019-03-13,22996,28.18,2.7,2204,0.56,350
2019-03-14,22996,27.63,2.65,2204,0.57,350
2019-03-15,22996,27.04,2.59,2204,0.59,350
2019-03-18,22996,27.22,2.61,2204,0.58,350
2019-03-19,22996,27.22,2.61,2204,0.58,350
2019-03-20,22996,27.99,2.68,2204,0.57,350
2019-03-21,22996,27.45,2.63,2204,0.58,350
2019-03-22,22996,27.0,2.59,2204,0.59,350
2019-03-25,22996,27.22,2.61,2204,0.58,350
2019-03-26,22996,27.45,2.63,2204,0.58,350
2019-03-27,22996,27.68,2.65,2204,0.57,350
2019-03-28,22996,27.5,2.64,2204,0.58,350
2019-03-29,22996,27.86,2.67,2204,0.57,350
2019-04-01,22996,28.31,2.71,2204,0.56,350
2019-04-02,22996,28.31,2.71,2204,0.56,350
2019-04-03,22996,28.58,2.74,2204,0.56,350
2019-04-04,22996,27.95,2.68,2204,0.57,350
2019-04-05,22996,27.99,2.68,2204,0.57,350
2019-04-08,22996,27.59,2.64,2204,0.58,350
2019-04-09,22996,27.36,2.62,2204,0.58,350
2019-04-10,22996,27.63,2.65,2204,0.57,350
2019-04-11,22996,28.13,2.7,2204,0.56,350
2019-04-12,22996,28.27,2.71,2204,0.56,350
2019-04-15,22996,27.99,2.68,2204,0.57,350
2019-04-16,22996,28.31,2.71,2204,0.56,350
2019-04-17,22996,28.13,2.7,2204,0.56,350
2019-04-18,22996,28.13,2.7,2204,0.56,350
2019-04-19,22996,29.17,2.8,2204,0.54,350
2019-04-22,22996,29.31,2.81,2204,0.54,350
2019-04-23,22996,29.08,2.79,2204,0.55,350
2019-04-24,22996,32.49,3.11,2204,0.49,350
2019-04-25,22996,33.12,3.17,2204,0.48,350
2019-04-26,22996,33.76,3.24,2204,0.47,350
2019-04-29,22996,33.17,3.18,2204,0.48,350
2019-04-30,22996,34.26,3.28,2204,0.46,350
2019-05-02,28402,14.11,2.62,5279,0.47,350
2019-05-03,28402,14.4,2.68,5279,0.46,350
2019-05-07,28402,14.68,2.73,5279,0.45,350
2019-05-08,28402,14.64,2.72,5279,0.45,350
2019-05-09,28402,14.25,2.65,5279,0.47,350
2019-05-10,28402,14.36,2.67,5279,0.46,350
2019-05-13,28402,13.92,2.59,5279,0.48,350
2019-05-14,28402,14.13,2.63,5279,0.47,350
2019-05-15,28402,14.02,2.61,5279,0.47,350
2019-05-16,28402,14.02,2.61,5279,0.47,350
2019-05-17,28402,13.89,2.58,5279,0.48,350
2019-05-20,28402,13.77,2.56,5279,0.48,350
2019-05-21,28402,13.35,2.48,5279,0.5,350
2019-05-22,28402,13.54,2.52,5279,0.49,350
