날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,14975,31.61,2.68,1270,0.75,300
2012-01-03,14975,32.36,2.74,1270,0.73,300
2012-01-04,14975,32.01,2.71,1270,0.74,300
2012-01-05,14975,32.36,2.74,1270,0.73,300
2012-01-06,14975,32.56,2.76,1270,0.73,300
2012-01-09,14975,33.15,2.81,1270,0.71,300
2012-01-10,14975,32.83,2.78,1270,0.72,300
2012-01-11,14975,33.31,2.82,1270,0.71,300
2012-01-12,14975,33.07,2.8,1270,0.71,300
2012-01-13,14975,32.2,2.73,1270,0.73,300
2012-01-16,14975,32.56,2.76,1270,0.73,300
2012-01-17,14975,32.17,2.73,1270,0.73,300
2012-01-18,14975,33.7,2.86,1270,0.7,300
2012-01-19,14975,33.54,2.84,1270,0.7,300
2012-01-20,14975,33.27,2.82,1270,0.71,300
2012-01-25,14975,33.9,2.87,1270,0.7,300
2012-01-26,14975,34.57,2.93,1270,0.68,300
2012-01-27,14975,34.49,2.92,1270,0.68,300
2012-01-30,14975,34.21,2.9,1270,0.69,300
2012-01-31,14975,34.8,2.95,1270,0.68,300
2012-02-01,14975,34.57,2.93,1270,0.68,300
2012-02-02,14975,35.04,2.97,1270,0.67,300
2012-02-03,14975,35.28,2.99,1270,0.67,300
2012-02-06,14975,35.47,3.01,1270,0.67,300
2012-02-07,14975,35.51,3.01,1270,0.67,300
2012-02-08,14975,34.65,2.94,1270,0.68,300
2012-02-09,14975,34.02,2.88,1270,0.69,300
2012-02-10,14975,34.25,2.9,1270,0.69,300
2012-02-13,14975,33.58,2.85,1270,0.7,300
2012-02-14,14975,34.61,2.93,1270,0.68,300
2012-02-15,14975,34.09,2.89,1270,0.69,300
2012-02-16,14975,34.02,2.88,1270,0.69,300
2012-02-17,14975,33.98,2.88,1270,0.7,300
2012-02-20,14975,33.7,2.86,1270,0.7,300
2012-02-21,14975,33.86,2.87,1270,0.7,300
2012-02-22,14975,35.0,2.97,1270,0.67,300
2012-02-23,14975,35.43,3.01,1270,0.67,300
2012-02-24,14975,35.35,3.0,1270,0.67,300
2012-02-27,14975,34.21,2.9,1270,0.69,300
2012-02-28,14975,33.94,2.88,1270,0.7,300
2012-02-29,14975,33.46,2.84,1270,0.71,300
2012-03-02,14975,34.84,2.95,1270,0.68,300
2012-03-05,14975,34.37,2.91,1270,0.69,300
2012-03-06,14975,33.98,2.88,1270,0.7,300
2012-03-07,14975,34.76,2.95,1270,0.68,300
2012-03-08,14975,34.29,2.91,1270,0.69,300
2012-03-09,14975,34.09,2.89,1270,0.69,300
2012-03-12,14975,34.8,2.95,1270,0.68,300
2012-03-13,14975,35.24,2.99,1270,0.67,300
2012-03-14,14975,35.55,3.02,1270,0.66,300
2012-03-15,14975,36.54,3.1,1270,0.65,300
2012-03-16,14975,36.61,3.11,1270,0.65,300
2012-03-19,14975,38.31,3.25,1270,0.62,300
2012-03-20,14975,38.23,3.24,1270,0.62,300
2012-03-21,14975,38.15,3.24,1270,0.62,300
2012-03-22,14975,38.19,3.24,1270,0.62,300
2012-03-23,14975,37.44,3.18,1270,0.63,300
2012-03-26,14975,38.19,3.24,1270,0.62,300
2012-03-27,14975,38.43,3.26,1270,0.61,300
2012-03-28,14975,38.19,3.24,1270,0.62,300
2012-03-29,14975,37.8,3.21,1270,0.63,300
2012-03-30,14975,37.99,3.22,1270,0.62,300
2012-04-02,14975,37.17,3.15,1270,0.64,300
2012-04-03,14975,36.65,3.11,1270,0.64,300
2012-04-04,14975,37.28,3.16,1270,0.63,300
2012-04-05,14975,38.27,3.25,1270,0.62,300
2012-04-06,14975,38.58,3.27,1270,0.61,300
2012-04-09,14975,38.43,3.26,1270,0.61,300
2012-04-10,14975,38.43,3.26,1270,0.61,300
2012-04-12,14975,38.66,3.28,1270,0.61,300
2012-04-13,14975,38.7,3.28,1270,0.61,300
2012-04-16,14975,38.82,3.29,1270,0.61,300
2012-04-17,14975,38.74,3.29,1270,0.61,300
2012-04-18,14975,38.98,3.31,1270,0.61,300
2012-04-19,14975,39.33,3.34,1270,0.6,300
2012-04-20,14975,40.24,3.41,1270,0.59,300
2012-04-23,14975,40.08,3.4,1270,0.59,300
2012-04-24,15036,34.71,3.29,1426,0.61,300
2012-04-25,15036,35.48,3.37,1426,0.59,300
2012-04-26,15036,36.4,3.45,1426,0.58,300
2012-04-27,15036,36.54,3.47,1426,0.58,300
2012-04-30,15036,37.1,3.52,1426,0.57,300
2012-05-02,15036,38.15,3.62,1426,0.55,300
2012-05-03,15036,38.78,3.68,1426,0.54,300
2012-05-04,15036,38.5,3.65,1426,0.55,300
2012-05-07,15036,37.73,3.58,1426,0.56,300
2012-05-08,15036,37.59,3.56,1426,0.56,300
2012-05-09,15036,37.31,3.54,1426,0.56,300
2012-05-10,15036,37.38,3.54,1426,0.56,300
2012-05-11,15036,36.75,3.48,1426,0.57,300
2012-05-14,15036,37.66,3.57,1426,0.56,300
2012-05-15,15036,38.01,3.6,1426,0.55,300
2012-05-16,15036,35.9,3.41,1426,0.59,300
2012-05-17,15036,35.41,3.36,1426,0.59,300
2012-05-18,15036,32.99,3.13,1426,0.64,300
2012-05-21,15036,35.03,3.32,1426,0.6,300
2012-05-22,15036,35.62,3.38,1426,0.59,300
2012-05-23,15036,35.83,3.4,1426,0.59,300
2012-05-24,15036,35.83,3.4,1426,0.59,300
2012-05-25,15036,36.4,3.45,1426,0.58,300
2012-05-29,15036,36.89,3.5,1426,0.57,300
2012-05-30,15036,36.61,3.47,1426,0.57,300
2012-05-31,15036,37.73,3.58,1426,0.56,300
2012-06-01,15036,38.22,3.62,1426,0.55,300
2012-06-04,15036,37.03,3.51,1426,0.57,300
2012-06-05,15036,37.52,3.56,1426,0.56,300
2012-06-07,15036,38.71,3.67,1426,0.54,300
2012-06-08,15036,39.34,3.73,1426,0.53,300
2012-06-11,15036,39.62,3.76,1426,0.53,300
2012-06-12,15036,38.5,3.65,1426,0.55,300
2012-06-13,15036,39.55,3.75,1426,0.53,300
2012-06-14,15036,38.64,3.66,1426,0.54,300
2012-06-15,15036,37.94,3.6,1426,0.55,300
2012-06-18,15036,38.08,3.61,1426,0.55,300
2012-06-19,15036,39.41,3.74,1426,0.53,300
2012-06-20,15036,38.22,3.62,1426,0.55,300
2012-06-21,15036,38.71,3.67,1426,0.54,300
2012-06-22,15036,37.73,3.58,1426,0.56,300
2012-06-25,15036,37.17,3.52,1426,0.57,300
2012-06-26,15036,37.52,3.56,1426,0.56,300
2012-06-27,15036,38.57,3.66,1426,0.55,300
2012-06-28,15036,38.01,3.6,1426,0.55,300
2012-06-29,15036,38.99,3.7,1426,0.54,300
2012-07-02,15036,38.43,3.64,1426,0.55,300
2012-07-03,15036,37.8,3.58,1426,0.56,300
2012-07-04,15036,37.38,3.54,1426,0.56,300
2012-07-05,15036,37.24,3.53,1426,0.56,300
2012-07-06,15036,36.54,3.47,1426,0.58,300
2012-07-09,15036,36.89,3.5,1426,0.57,300
2012-07-10,15036,37.52,3.56,1426,0.56,300
2012-07-11,15036,37.03,3.51,1426,0.57,300
2012-07-12,15036,36.04,3.42,1426,0.58,300
2012-07-13,15036,35.34,3.35,1426,0.6,300
2012-07-16,15036,34.54,3.28,1426,0.61,300
2012-07-17,15036,33.31,3.16,1426,0.63,300
2012-07-18,15036,33.24,3.15,1426,0.63,300
2012-07-19,15036,34.71,3.29,1426,0.61,300
2012-07-20,15036,34.99,3.32,1426,0.6,300
2012-07-23,15036,33.66,3.19,1426,0.63,300
2012-07-24,15036,34.19,3.24,1426,0.62,300
2012-07-25,15036,34.71,3.29,1426,0.61,300
2012-07-26,15036,35.62,3.38,1426,0.59,300
2012-07-27,15036,34.08,3.23,1426,0.62,300
2012-07-30,15036,34.4,3.26,1426,0.61,300
2012-07-31,15036,33.98,3.22,1426,0.62,300
2012-08-01,15036,35.03,3.32,1426,0.6,300
