날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,7666,27.59,4.89,1359,0.43,160
2012-01-03,7666,27.85,4.94,1359,0.42,160
2012-01-04,7666,27.3,4.84,1359,0.43,160
2012-01-05,7666,26.75,4.74,1359,0.44,160
2012-01-06,7666,26.82,4.75,1359,0.44,160
2012-01-09,7666,26.49,4.7,1359,0.44,160
2012-01-10,7666,27.15,4.81,1359,0.43,160
2012-01-11,7666,27.15,4.81,1359,0.43,160
2012-01-12,7666,26.38,4.68,1359,0.45,160
2012-01-13,7666,25.46,4.51,1359,0.46,160
2012-01-16,7666,25.17,4.46,1359,0.47,160
2012-01-17,7666,25.97,4.6,1359,0.45,160
2012-01-18,7666,25.31,4.49,1359,0.47,160
2012-01-19,7666,24.61,4.36,1359,0.48,160
2012-01-20,7666,23.84,4.23,1359,0.49,160
2012-01-25,7666,24.06,4.27,1359,0.49,160
2012-01-26,7666,24.94,4.42,1359,0.47,160
2012-01-27,7666,24.98,4.43,1359,0.47,160
2012-01-30,7666,24.21,4.29,1359,0.49,160
2012-01-31,7666,24.17,4.29,1359,0.49,160
2012-02-01,7666,25.09,4.45,1359,0.47,160
2012-02-02,7666,25.24,4.47,1359,0.47,160
2012-02-03,7666,24.54,4.35,1359,0.48,160
2012-02-06,7666,22.59,4.0,1359,0.52,160
2012-02-07,7666,22.96,4.07,1359,0.51,160
2012-02-08,7666,22.26,3.95,1359,0.53,160
2012-02-09,7666,22.37,3.97,1359,0.53,160
2012-02-10,7666,22.55,4.0,1359,0.52,160
2012-02-13,7666,22.59,4.0,1359,0.52,160
2012-02-14,7666,22.3,3.95,1359,0.53,160
2012-02-15,7666,22.88,4.06,1359,0.51,160
2012-02-16,7666,23.22,4.12,1359,0.51,160
2012-02-17,7666,23.11,4.1,1359,0.51,160
2012-02-20,7666,23.11,4.1,1359,0.51,160
2012-02-21,7666,24.14,4.28,1359,0.49,160
2012-02-22,7666,24.1,4.27,1359,0.49,160
2012-02-23,7666,23.14,4.1,1359,0.51,160
2012-02-24,7666,23.14,4.1,1359,0.51,160
2012-02-27,7666,22.48,3.99,1359,0.52,160
2012-02-28,7666,22.41,3.97,1359,0.53,160
2012-02-29,7666,22.44,3.98,1359,0.52,160
2012-03-02,7666,23.47,4.16,1359,0.5,160
2012-03-05,7666,23.11,4.1,1359,0.51,160
2012-03-06,7666,22.77,4.04,1359,0.52,160
2012-03-07,7666,22.41,3.97,1359,0.53,160
2012-03-08,7666,22.26,3.95,1359,0.53,160
2012-03-09,7666,22.44,3.98,1359,0.52,160
2012-03-12,7666,21.93,3.89,1359,0.54,160
2012-03-13,7666,21.96,3.89,1359,0.54,160
2012-03-14,7666,22.37,3.97,1359,0.53,160
2012-03-15,7666,24.21,4.29,1359,0.49,160
2012-03-16,7666,23.55,4.17,1359,0.5,160
2012-03-19,7666,23.95,4.25,1359,0.49,160
2012-03-20,7666,23.99,4.25,1359,0.49,160
2012-03-21,7666,24.43,4.33,1359,0.48,160
2012-03-22,7666,24.43,4.33,1359,0.48,160
2012-03-23,7666,24.47,4.34,1359,0.48,160
2012-03-26,7666,24.14,4.28,1359,0.49,160
2012-03-27,7666,24.8,4.4,1359,0.47,160
2012-03-28,7666,24.87,4.41,1359,0.47,160
2012-03-29,7666,24.87,4.41,1359,0.47,160
2012-03-30,7666,24.65,4.37,1359,0.48,160
2012-04-02,7666,24.36,4.32,1359,0.48,160
2012-04-03,7666,22.99,4.08,1359,0.51,160
2012-04-04,7666,22.85,4.05,1359,0.52,160
2012-04-05,7666,23.66,4.19,1359,0.5,160
2012-04-06,7666,22.52,3.99,1359,0.52,160
2012-04-09,7666,21.08,3.74,1359,0.56,160
2012-04-10,7666,21.12,3.74,1359,0.56,160
2012-04-12,7666,21.49,3.81,1359,0.55,160
2012-04-13,7666,21.85,3.87,1359,0.54,160
2012-04-16,7666,22.0,3.9,1359,0.54,160
2012-04-17,7666,21.74,3.85,1359,0.54,160
2012-04-18,7666,21.85,3.87,1359,0.54,160
2012-04-19,7666,21.82,3.87,1359,0.54,160
2012-04-20,7666,21.52,3.82,1359,0.55,160
2012-04-23,7666,21.16,3.75,1359,0.56,160
2012-04-24,10227,28.95,2.85,1007,0.55,160
2012-04-25,10227,28.25,2.78,1007,0.56,160
2012-04-26,10227,27.9,2.75,1007,0.57,160
2012-04-27,10227,29.64,2.92,1007,0.54,160
2012-04-30,10227,30.64,3.02,1007,0.52,160
2012-05-02,10227,30.69,3.02,1007,0.52,160
2012-05-03,10227,30.39,2.99,1007,0.52,160
2012-05-04,10227,31.08,3.06,1007,0.51,160
2012-05-07,10227,31.38,3.09,1007,0.51,160
2012-05-08,10227,32.42,3.19,1007,0.49,160
2012-05-09,10227,32.77,3.23,1007,0.48,160
2012-05-10,10227,32.67,3.22,1007,0.49,160
2012-05-11,10227,31.78,3.13,1007,0.5,160
2012-05-14,10227,32.32,3.18,1007,0.49,160
2012-05-15,10227,31.18,3.07,1007,0.51,160
2012-05-16,10227,30.09,2.96,1007,0.53,160
2012-05-17,10227,30.78,3.03,1007,0.52,160
2012-05-18,10227,29.74,2.93,1007,0.53,160
2012-05-21,10227,29.79,2.93,1007,0.53,160
2012-05-22,10227,30.09,2.96,1007,0.53,160
2012-05-23,10227,30.54,3.01,1007,0.52,160
2012-05-24,10227,31.73,3.12,1007,0.5,160
2012-05-25,10227,32.17,3.17,1007,0.49,160
2012-05-29,10227,31.48,3.1,1007,0.5,160
2012-05-30,10227,30.69,3.02,1007,0.52,160
2012-05-31,10227,31.08,3.06,1007,0.51,160
2012-06-01,10227,31.68,3.12,1007,0.5,160
2012-06-04,10227,31.03,3.06,1007,0.51,160
2012-06-05,10227,31.28,3.08,1007,0.51,160
2012-06-07,10227,31.03,3.06,1007,0.51,160
2012-06-08,10227,32.08,3.16,1007,0.5,160
2012-06-11,10227,32.42,3.19,1007,0.49,160
2012-06-12,10227,32.67,3.22,1007,0.49,160
2012-06-13,10227,32.13,3.16,1007,0.49,160
2012-06-14,10227,33.57,3.3,1007,0.47,160
2012-06-15,10227,33.02,3.25,1007,0.48,160
2012-06-18,10227,33.57,3.3,1007,0.47,160
2012-06-19,10227,33.71,3.32,1007,0.47,160
2012-06-20,10227,33.37,3.29,1007,0.48,160
2012-06-21,10227,33.86,3.33,1007,0.47,160
2012-06-22,10227,33.47,3.3,1007,0.47,160
2012-06-25,10227,34.91,3.44,1007,0.46,160
2012-06-26,10227,34.31,3.38,1007,0.46,160
2012-06-27,10227,33.07,3.26,1007,0.48,160
2012-06-28,10227,33.27,3.28,1007,0.48,160
2012-06-29,10227,33.42,3.29,1007,0.48,160
