날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,51473,7.27,0.68,4829,1.99,700
2012-01-03,51473,7.61,0.71,4829,1.9,700
2012-01-04,51473,7.43,0.7,4829,1.95,700
2012-01-05,51473,7.2,0.68,4829,2.01,700
2012-01-06,51473,7.24,0.68,4829,2.0,700
2012-01-09,51473,7.06,0.66,4829,2.05,700
2012-01-10,51473,7.07,0.66,4829,2.05,700
2012-01-11,51473,7.03,0.66,4829,2.06,700
2012-01-12,51473,7.04,0.66,4829,2.06,700
2012-01-13,51473,7.08,0.66,4829,2.05,700
2012-01-16,51473,7.12,0.67,4829,2.03,700
2012-01-17,51473,7.55,0.71,4829,1.92,700
2012-01-18,51473,7.71,0.72,4829,1.88,700
2012-01-19,51473,7.62,0.71,4829,1.9,700
2012-01-20,51473,7.86,0.74,4829,1.84,700
2012-01-25,51473,7.89,0.74,4829,1.84,700
2012-01-26,51473,7.97,0.75,4829,1.82,700
2012-01-27,51473,8.27,0.78,4829,1.75,700
2012-01-30,51473,8.18,0.77,4829,1.77,700
2012-01-31,51473,7.95,0.75,4829,1.82,700
2012-02-01,51473,8.13,0.76,4829,1.78,700
2012-02-02,51473,8.22,0.77,4829,1.76,700
2012-02-03,51473,8.17,0.77,4829,1.77,700
2012-02-06,51473,8.51,0.8,4829,1.7,700
2012-02-07,51473,8.39,0.79,4829,1.73,700
2012-02-08,51473,8.39,0.79,4829,1.73,700
2012-02-09,51473,8.53,0.8,4829,1.7,700
2012-02-10,51473,8.3,0.78,4829,1.75,700
2012-02-13,51473,8.31,0.78,4829,1.74,700
2012-02-14,51473,8.39,0.79,4829,1.73,700
2012-02-15,51473,8.57,0.8,4829,1.69,700
2012-02-16,51473,8.49,0.8,4829,1.71,700
2012-02-17,51473,8.59,0.81,4829,1.69,700
2012-02-20,51473,8.57,0.8,4829,1.69,700
2012-02-21,51473,8.49,0.8,4829,1.71,700
2012-02-22,51473,8.28,0.78,4829,1.75,700
