날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,9767,3.72,0.68,1786,3.01,200
2012-01-03,9767,3.71,0.68,1786,3.02,200
2012-01-04,9767,3.59,0.66,1786,3.12,200
2012-01-05,9767,3.49,0.64,1786,3.21,200
2012-01-06,9767,3.51,0.64,1786,3.19,200
2012-01-09,9767,3.49,0.64,1786,3.21,200
2012-01-10,9767,3.51,0.64,1786,3.19,200
2012-01-11,9767,3.51,0.64,1786,3.19,200
2012-01-12,9767,3.52,0.64,1786,3.18,200
2012-01-13,9767,3.52,0.64,1786,3.18,200
2012-01-16,9767,3.51,0.64,1786,3.19,200
2012-01-17,9767,3.51,0.64,1786,3.19,200
2012-01-18,9767,3.49,0.64,1786,3.21,200
2012-01-19,9767,3.52,0.64,1786,3.18,200
2012-01-20,9767,3.52,0.64,1786,3.18,200
2012-01-25,9767,3.54,0.65,1786,3.16,200
2012-01-26,9767,3.52,0.64,1786,3.18,200
2012-01-27,9767,3.49,0.64,1786,3.21,200
2012-01-30,9767,3.57,0.65,1786,3.13,200
2012-01-31,9767,3.61,0.66,1786,3.1,200
2012-02-01,9767,3.61,0.66,1786,3.1,200
2012-02-02,9767,3.74,0.68,1786,2.99,200
2012-02-03,9767,3.74,0.68,1786,2.99,200
2012-02-06,9767,3.73,0.68,1786,3.0,200
2012-02-07,9767,3.67,0.67,1786,3.05,200
2012-02-08,9767,3.7,0.68,1786,3.03,200
2012-02-09,9767,3.8,0.7,1786,2.95,200
2012-02-10,9767,3.81,0.7,1786,2.94,200
2012-02-13,9767,3.9,0.71,1786,2.87,200
2012-02-14,9767,3.99,0.73,1786,2.81,200
2012-02-15,9767,3.95,0.72,1786,2.84,200
2012-02-16,9767,3.96,0.72,1786,2.83,200
2012-02-17,9767,3.96,0.72,1786,2.83,200
2012-02-20,9767,4.0,0.73,1786,2.8,200
2012-02-21,9767,4.0,0.73,1786,2.8,200
2012-02-22,9767,3.98,0.73,1786,2.82,200
2012-02-23,9767,4.02,0.74,1786,2.79,200
2012-02-24,9767,4.01,0.73,1786,2.79,200
2012-02-27,9767,4.0,0.73,1786,2.8,200
2012-02-28,9767,4.0,0.73,1786,2.8,200
2012-02-29,9767,4.0,0.73,1786,2.8,200
2012-03-02,9767,3.98,0.73,1786,2.82,200
2012-03-05,9767,3.97,0.73,1786,2.82,200
2012-03-06,9767,3.97,0.73,1786,2.82,200
2012-03-07,9767,3.96,0.72,1786,2.82,200
2012-03-08,9767,4.54,0.83,1786,2.47,200
2012-03-09,9767,4.54,0.83,1786,2.47,200
2012-03-12,9767,4.38,0.8,1786,2.56,200
2012-03-13,9767,4.42,0.81,1786,2.53,200
2012-03-14,9767,4.37,0.8,1786,2.56,200
2012-03-15,9767,4.31,0.79,1786,2.6,200
2012-03-16,9767,4.31,0.79,1786,2.6,200
2012-03-19,9767,4.26,0.78,1786,2.63,200
2012-03-20,9767,4.15,0.76,1786,2.7,200
2012-03-21,9767,4.25,0.78,1786,2.64,200
2012-03-22,9767,4.18,0.76,1786,2.68,200
2012-03-23,9767,4.14,0.76,1786,2.7,200
2012-03-26,9767,3.98,0.73,1786,2.82,200
2012-03-27,9767,4.09,0.75,1786,2.74,200
2012-03-28,9767,4.09,0.75,1786,2.74,200
2012-03-29,9767,3.99,0.73,1786,2.81,200
2012-03-30,9767,3.95,0.72,1786,2.84,200
2012-04-02,9767,4.08,0.75,1786,2.75,200
2012-04-03,9767,4.09,0.75,1786,2.74,200
2012-04-04,9767,3.98,0.73,1786,2.81,200
2012-04-05,9767,3.98,0.73,1786,2.82,200
2012-04-06,9767,4.03,0.74,1786,2.78,200
2012-04-09,9767,4.04,0.74,1786,2.77,200
2012-04-10,9767,4.09,0.75,1786,2.74,200
2012-04-12,9767,4.06,0.74,1786,2.76,200
2012-04-13,9767,4.06,0.74,1786,2.75,200
2012-04-16,9767,4.04,0.74,1786,2.77,200
2012-04-17,9767,4.04,0.74,1786,2.77,200
2012-04-18,9767,4.04,0.74,1786,2.77,200
2012-04-19,9767,4.01,0.73,1786,2.79,200
2012-04-20,9767,4.01,0.73,1786,2.79,200
2012-04-23,9767,4.03,0.74,1786,2.78,200
2012-04-24,10709,5.61,0.67,1279,2.09,150
2012-04-25,10709,5.49,0.66,1279,2.14,150
2012-04-26,10709,5.46,0.65,1279,2.15,150
2012-04-27,10709,5.39,0.64,1279,2.17,150
2012-04-30,10709,5.47,0.65,1279,2.14,150
2012-05-02,10709,5.55,0.66,1279,2.11,150
2012-05-03,10709,5.47,0.65,1279,2.14,150
2012-05-04,10709,5.49,0.66,1279,2.14,150
2012-05-07,10709,5.55,0.66,1279,2.11,150
2012-05-08,10709,5.59,0.67,1279,2.1,150
2012-05-09,10709,5.57,0.66,1279,2.11,150
2012-05-10,10709,5.57,0.67,1279,2.1,150
2012-05-11,10709,5.54,0.66,1279,2.12,150
2012-05-14,10709,5.54,0.66,1279,2.12,150
2012-05-15,10709,5.51,0.66,1279,2.13,150
2012-05-16,10709,5.39,0.64,1279,2.18,150
2012-05-17,10709,5.36,0.64,1279,2.19,150
2012-05-18,10709,5.2,0.62,1279,2.26,150
2012-05-21,10709,5.19,0.62,1279,2.26,150
2012-05-22,10709,5.28,0.63,1279,2.22,150
2012-05-23,10709,5.2,0.62,1279,2.26,150
2012-05-24,10709,5.01,0.6,1279,2.34,150
2012-05-25,10709,4.9,0.59,1279,2.39,150
2012-05-29,10709,4.96,0.59,1279,2.37,150
2012-05-30,10709,4.92,0.59,1279,2.38,150
2012-05-31,10709,4.87,0.58,1279,2.41,150
2012-06-01,10709,4.87,0.58,1279,2.41,150
2012-06-04,10709,4.77,0.57,1279,2.46,150
2012-06-05,10709,4.73,0.56,1279,2.48,150
2012-06-07,10709,4.9,0.59,1279,2.39,150
2012-06-08,10709,4.86,0.58,1279,2.42,150
2012-06-11,10709,4.95,0.59,1279,2.37,150
2012-06-12,10709,4.72,0.56,1279,2.48,150
2012-06-13,10709,4.72,0.56,1279,2.48,150
2012-06-14,10709,5.0,0.6,1279,2.34,150
2012-06-15,10709,4.78,0.57,1279,2.45,150
2012-06-18,10709,4.79,0.57,1279,2.45,150
2012-06-19,10709,4.83,0.58,1279,2.43,150
2012-06-20,10709,4.93,0.59,1279,2.38,150
2012-06-21,10709,4.93,0.59,1279,2.38,150
2012-06-22,10709,4.89,0.58,1279,2.4,150
2012-06-25,10709,4.78,0.57,1279,2.45,150
2012-06-26,10709,4.79,0.57,1279,2.45,150
2012-06-27,10709,4.81,0.57,1279,2.44,150
2012-06-28,10709,4.88,0.58,1279,2.4,150
2012-06-29,10709,4.89,0.58,1279,2.4,150
2012-07-02,10709,4.92,0.59,1279,2.38,150
2012-07-03,10709,4.96,0.59,1279,2.36,150
2012-07-04,10709,4.96,0.59,1279,2.36,150
2012-07-05,10709,4.98,0.59,1279,2.35,150
2012-07-06,10709,4.85,0.58,1279,2.42,150
2012-07-09,10709,4.93,0.59,1279,2.38,150
2012-07-10,10709,4.98,0.59,1279,2.35,150
2012-07-11,10709,4.98,0.59,1279,2.35,150
2012-07-12,10709,4.98,0.59,1279,2.35,150
2012-07-13,10709,4.93,0.59,1279,2.38,150
2012-07-16,10709,4.75,0.57,1279,2.47,150
2012-07-17,10709,4.82,0.58,1279,2.43,150
2012-07-18,10709,4.81,0.57,1279,2.44,150
2012-07-19,10709,4.84,0.58,1279,2.42,150
2012-07-20,10709,4.78,0.57,1279,2.45,150
2012-07-23,10709,4.78,0.57,1279,2.45,150
2012-07-24,10709,4.78,0.57,1279,2.45,150
2012-07-25,10709,4.82,0.58,1279,2.44,150
2012-07-26,10709,4.83,0.58,1279,2.43,150
2012-07-27,10709,4.85,0.58,1279,2.42,150
2012-07-30,10709,4.91,0.59,1279,2.39,150
2012-07-31,10709,4.83,0.58,1279,2.43,150
2012-08-01,10709,4.8,0.57,1279,2.44,150
2012-08-02,10709,4.88,0.58,1279,2.4,150
2012-08-03,10709,4.88,0.58,1279,2.4,150
2012-08-06,10709,4.91,0.59,1279,2.39,150
2012-08-07,10709,4.87,0.58,1279,2.41,150
2012-08-08,10709,4.84,0.58,1279,2.42,150
2012-08-09,10709,4.91,0.59,1279,2.39,150
2012-08-10,10709,4.95,0.59,1279,2.37,150
2012-08-13,10709,4.99,0.6,1279,2.35,150
2012-08-14,10709,4.91,0.59,1279,2.39,150
2012-08-16,10709,4.87,0.58,1279,2.41,150
2012-08-17,10709,4.82,0.58,1279,2.43,150
2012-08-20,10709,4.83,0.58,1279,2.43,150
2012-08-21,10709,4.8,0.57,1279,2.44,150
