날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,15675,23.51,1.81,1210,0.7,200
2012-01-03,15675,23.88,1.84,1210,0.69,200
2012-01-04,15675,23.64,1.82,1210,0.7,200
2012-01-05,15675,23.43,1.81,1210,0.71,200
2012-01-06,15675,23.47,1.81,1210,0.7,200
2012-01-09,15675,22.98,1.77,1210,0.72,200
2012-01-10,15675,22.6,1.74,1210,0.73,200
2012-01-11,15675,22.4,1.73,1210,0.74,200
2012-01-12,15675,22.98,1.77,1210,0.72,200
2012-01-13,15675,23.43,1.81,1210,0.71,200
2012-01-16,15675,23.43,1.81,1210,0.71,200
2012-01-17,15675,23.8,1.84,1210,0.69,200
2012-01-18,15675,24.55,1.89,1210,0.67,200
2012-01-19,15675,24.3,1.88,1210,0.68,200
2012-01-20,15675,25.04,1.93,1210,0.66,200
2012-01-25,15675,24.71,1.91,1210,0.67,200
2012-01-26,15675,24.5,1.89,1210,0.67,200
2012-01-27,15675,25.08,1.94,1210,0.66,200
2012-01-30,15675,24.88,1.92,1210,0.66,200
2012-01-31,15675,24.92,1.92,1210,0.66,200
2012-02-01,15675,25.17,1.94,1210,0.66,200
2012-02-02,15675,25.7,1.98,1210,0.64,200
2012-02-03,15675,25.87,2.0,1210,0.64,200
2012-02-06,15675,25.83,1.99,1210,0.64,200
2012-02-07,15675,25.5,1.97,1210,0.65,200
2012-02-08,15675,26.03,2.01,1210,0.63,200
2012-02-09,15675,26.2,2.02,1210,0.63,200
2012-02-10,15675,26.4,2.04,1210,0.63,200
2012-02-13,15675,26.2,2.02,1210,0.63,200
2012-02-14,15675,26.61,2.05,1210,0.62,200
2012-02-15,15675,26.82,2.07,1210,0.62,200
2012-02-16,15675,26.45,2.04,1210,0.63,200
2012-02-17,15675,26.94,2.08,1210,0.61,200
2012-02-20,15675,26.61,2.05,1210,0.62,200
2012-02-21,15675,26.57,2.05,1210,0.62,200
2012-02-22,15675,26.61,2.05,1210,0.62,200
