날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,7796,79.07,2.3,227,0.0,0
2012-01-03,7796,80.4,2.34,227,0.0,0
2012-01-04,7796,78.85,2.3,227,0.0,0
2012-01-05,7796,77.09,2.24,227,0.0,0
2012-01-06,7796,76.87,2.24,227,0.0,0
2012-01-09,7796,76.43,2.23,227,0.0,0
2012-01-10,7796,78.63,2.29,227,0.0,0
2012-01-11,7796,78.41,2.28,227,0.0,0
2012-01-12,7796,80.62,2.35,227,0.0,0
2012-01-13,7796,81.06,2.36,227,0.0,0
2012-01-16,7796,80.18,2.33,227,0.0,0
2012-01-17,7796,81.94,2.39,227,0.0,0
2012-01-18,7796,82.82,2.41,227,0.0,0
2012-01-19,7796,84.14,2.45,227,0.0,0
2012-01-20,7796,85.46,2.49,227,0.0,0
2012-01-25,7796,84.14,2.45,227,0.0,0
2012-01-26,7796,84.58,2.46,227,0.0,0
2012-01-27,7796,85.24,2.48,227,0.0,0
2012-01-30,7796,82.82,2.41,227,0.0,0
2012-01-31,7796,83.7,2.44,227,0.0,0
2012-02-01,7796,89.43,2.6,227,0.0,0
2012-02-02,7796,91.19,2.66,227,0.0,0
2012-02-03,7796,92.07,2.68,227,0.0,0
2012-02-06,7796,91.19,2.66,227,0.0,0
2012-02-07,7796,88.55,2.58,227,0.0,0
2012-02-08,7796,92.95,2.71,227,0.0,0
2012-02-09,7796,94.27,2.74,227,0.0,0
2012-02-10,7796,92.51,2.69,227,0.0,0
2012-02-13,7796,92.07,2.68,227,0.0,0
2012-02-14,7796,90.53,2.64,227,0.0,0
2012-02-15,7796,91.19,2.66,227,0.0,0
2012-02-16,7796,88.11,2.57,227,0.0,0
2012-02-17,7796,91.41,2.66,227,0.0,0
2012-02-20,7796,94.71,2.76,227,0.0,0
2012-02-21,7796,94.27,2.74,227,0.0,0
2012-02-22,7796,97.8,2.85,227,0.0,0
2012-02-23,7796,98.46,2.87,227,0.0,0
2012-02-24,7796,101.32,2.95,227,0.0,0
2012-02-27,7796,101.54,2.96,227,0.0,0
2012-02-28,7796,101.54,2.96,227,0.0,0
2012-02-29,7796,99.78,2.91,227,0.0,0
2012-03-02,7796,103.96,3.03,227,0.0,0
2012-03-05,7796,104.63,3.05,227,0.0,0
2012-03-06,7796,99.78,2.91,227,0.0,0
2012-03-07,7796,99.56,2.9,227,0.0,0
2012-03-08,7796,102.64,2.99,227,0.0,0
2012-03-09,7796,107.05,3.12,227,0.0,0
2012-03-12,7796,106.61,3.1,227,0.0,0
2012-03-13,7796,107.05,3.12,227,0.0,0
2012-03-14,7796,105.29,3.07,227,0.0,0
2012-03-15,7796,102.2,2.98,227,0.0,0
2012-03-16,7796,103.08,3.0,227,0.0,0
2012-03-19,7796,103.3,3.01,227,0.0,0
2012-03-20,7796,100.88,2.94,227,0.0,0
2012-03-21,7796,97.8,2.85,227,0.0,0
2012-03-22,7796,95.15,2.77,227,0.0,0
2012-03-23,7796,98.24,2.86,227,0.0,0
2012-03-26,7796,96.26,2.8,227,0.0,0
