날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,44633,18.96,4.68,11024,0.0,0
2012-01-03,44633,19.91,4.92,11024,0.0,0
2012-01-04,44633,19.91,4.92,11024,0.0,0
2012-01-05,44633,19.64,4.85,11024,0.0,0
2012-01-06,44633,19.64,4.85,11024,0.0,0
2012-01-09,44633,19.59,4.84,11024,0.0,0
2012-01-10,44633,19.59,4.84,11024,0.0,0
2012-01-11,44633,19.96,4.93,11024,0.0,0
2012-01-12,44633,20.14,4.97,11024,0.0,0
2012-01-13,44633,20.14,4.97,11024,0.0,0
2012-01-16,44633,19.96,4.93,11024,0.0,0
2012-01-17,44633,20.32,5.02,11024,0.0,0
2012-01-18,44633,20.64,5.1,11024,0.0,0
2012-01-19,44633,20.82,5.14,11024,0.0,0
2012-01-20,44633,20.27,5.01,11024,0.0,0
2012-01-25,44633,19.68,4.86,11024,0.0,0
2012-01-26,44633,19.96,4.93,11024,0.0,0
2012-01-27,44633,19.64,4.85,11024,0.0,0
2012-01-30,44633,19.14,4.73,11024,0.0,0
2012-01-31,44633,19.23,4.75,11024,0.0,0
2012-02-01,44633,19.05,4.71,11024,0.0,0
2012-02-02,44633,19.09,4.72,11024,0.0,0
2012-02-03,44633,19.73,4.87,11024,0.0,0
2012-02-06,44633,20.0,4.94,11024,0.0,0
2012-02-07,44633,19.82,4.9,11024,0.0,0
2012-02-08,44633,19.32,4.77,11024,0.0,0
2012-02-09,44633,19.28,4.76,11024,0.0,0
2012-02-10,44633,19.73,4.87,11024,0.0,0
2012-02-13,44633,19.73,4.87,11024,0.0,0
2012-02-14,44633,19.87,4.91,11024,0.0,0
2012-02-15,44633,20.41,5.04,11024,0.0,0
2012-02-16,44633,20.05,4.95,11024,0.0,0
2012-02-17,44633,19.91,4.92,11024,0.0,0
2012-02-20,44633,19.64,4.85,11024,0.0,0
2012-02-21,44633,20.23,5.0,11024,0.0,0
2012-02-22,44633,20.95,5.18,11024,0.0,0
2012-02-23,44633,21.77,5.38,11024,0.0,0
2012-02-24,44633,21.54,5.32,11024,0.0,0
2012-02-27,44633,21.59,5.33,11024,0.0,0
2012-02-28,44633,21.09,5.21,11024,0.0,0
2012-02-29,44633,21.18,5.23,11024,0.0,0
2012-03-02,44633,21.54,5.32,11024,0.0,0
2012-03-05,44633,21.09,5.21,11024,0.0,0
2012-03-06,44633,21.14,5.22,11024,0.0,0
2012-03-07,44633,21.36,5.28,11024,0.0,0
