날짜,BPS,PER,PBR,EPS,DIV,DPS
2017-05-12,14355,59.56,11.29,2720,0.0,0
2017-05-15,14355,58.82,11.15,2720,0.0,0
2017-05-16,14355,57.35,10.87,2720,0.0,0
2017-05-17,14355,52.94,10.03,2720,0.0,0
2017-05-18,14355,54.41,10.31,2720,0.0,0
2017-05-19,14355,52.76,10.0,2720,0.0,0
2017-05-22,14355,51.47,9.75,2720,0.0,0
2017-05-23,14355,52.76,10.0,2720,0.0,0
2017-05-24,14355,53.31,10.1,2720,0.0,0
2017-05-25,14355,52.94,10.03,2720,0.0,0
2017-05-26,14355,52.21,9.89,2720,0.0,0
2017-05-29,14355,54.04,10.24,2720,0.0,0
2017-05-30,14355,54.96,10.41,2720,0.0,0
2017-05-31,14355,55.88,10.59,2720,0.0,0
2017-06-01,14355,55.7,10.55,2720,0.0,0
2017-06-02,14355,58.27,11.04,2720,0.0,0
2017-06-05,14355,59.19,11.22,2720,0.0,0
2017-06-07,14355,59.01,11.18,2720,0.0,0
2017-06-08,14355,56.43,10.69,2720,0.0,0
2017-06-09,14355,54.78,10.38,2720,0.0,0
2017-06-12,14355,52.02,9.86,2720,0.0,0
2017-06-13,14355,53.49,10.14,2720,0.0,0
2017-06-14,14355,52.57,9.96,2720,0.0,0
2017-06-15,14355,54.23,10.28,2720,0.0,0
2017-06-16,14355,55.88,10.59,2720,0.0,0
2017-06-19,14355,55.33,10.48,2720,0.0,0
2017-06-20,14355,56.43,10.69,2720,0.0,0
2017-06-21,14355,56.25,10.66,2720,0.0,0
2017-06-22,14355,55.7,10.55,2720,0.0,0
2017-06-23,14355,56.43,10.69,2720,0.0,0
2017-06-26,14355,56.07,10.62,2720,0.0,0
2017-06-27,14355,55.15,10.45,2720,0.0,0
2017-06-28,14355,54.78,10.38,2720,0.0,0
2017-06-29,14355,56.99,10.8,2720,0.0,0
2017-06-30,14355,56.99,10.8,2720,0.0,0
2017-07-03,14355,56.07,10.62,2720,0.0,0
2017-07-04,14355,56.07,10.62,2720,0.0,0
2017-07-05,14355,54.96,10.41,2720,0.0,0
2017-07-06,14355,54.41,10.31,2720,0.0,0
2017-07-07,14355,56.99,10.8,2720,0.0,0
2017-07-10,14355,55.51,10.52,2720,0.0,0
2017-07-11,14355,54.6,10.34,2720,0.0,0
2017-07-12,14355,53.31,10.1,2720,0.0,0
2017-07-13,14355,53.31,10.1,2720,0.0,0
2017-07-14,14355,53.49,10.14,2720,0.0,0
2017-07-17,14355,53.49,10.14,2720,0.0,0
2017-07-18,14355,53.31,10.1,2720,0.0,0
2017-07-19,14355,53.31,10.1,2720,0.0,0
2017-07-20,14355,54.6,10.34,2720,0.0,0
2017-07-21,14355,54.41,10.31,2720,0.0,0
2017-07-24,14355,54.78,10.38,2720,0.0,0
2017-07-25,14355,53.86,10.21,2720,0.0,0
2017-07-26,14355,53.68,10.17,2720,0.0,0
2017-07-27,14355,53.68,10.17,2720,0.0,0
2017-07-28,14355,53.13,10.07,2720,0.0,0
2017-07-31,14355,52.57,9.96,2720,0.0,0
2017-08-01,14355,52.02,9.86,2720,0.0,0
2017-08-02,14355,52.02,9.86,2720,0.0,0
2017-08-03,14355,50.18,9.51,2720,0.0,0
2017-08-04,14355,47.98,9.09,2720,0.0,0
2017-08-07,14355,49.45,9.37,2720,0.0,0
2017-08-08,14355,49.82,9.44,2720,0.0,0
2017-08-09,14355,49.45,9.37,2720,0.0,0
2017-08-10,14355,47.98,9.09,2720,0.0,0
2017-08-11,14355,46.88,8.88,2720,0.0,0
2017-08-14,14355,48.16,9.13,2720,0.0,0
2017-08-16,14355,50.18,9.51,2720,0.0,0
2017-08-17,14355,49.82,9.44,2720,0.0,0
2017-08-18,14355,50.92,9.65,2720,0.0,0
2017-08-21,14355,52.39,9.93,2720,0.0,0
2017-08-22,14355,53.13,10.07,2720,0.0,0
2017-08-23,14355,52.76,10.0,2720,0.0,0
2017-08-24,14355,57.17,10.83,2720,0.0,0
2017-08-25,14355,55.15,10.45,2720,0.0,0
2017-08-28,14355,54.6,10.34,2720,0.0,0
2017-08-29,14355,53.49,10.14,2720,0.0,0
2017-08-30,14355,56.07,10.62,2720,0.0,0
2017-08-31,14355,56.8,10.76,2720,0.0,0
2017-09-01,14355,56.8,10.76,2720,0.0,0
2017-09-04,14355,55.15,10.45,2720,0.0,0
2017-09-05,14355,55.33,10.48,2720,0.0,0
2017-09-06,14355,57.72,10.94,2720,0.0,0
