날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,7146,43.43,5.51,906,0.25,100
2012-01-03,7146,43.38,5.5,906,0.25,100
2012-01-04,7146,42.94,5.44,906,0.26,100
2012-01-05,7146,42.6,5.4,906,0.26,100
2012-01-06,7146,42.33,5.37,906,0.26,100
2012-01-09,7146,41.11,5.21,906,0.27,100
2012-01-10,7146,41.67,5.28,906,0.26,100
2012-01-11,7146,42.6,5.4,906,0.26,100
2012-01-12,7146,42.05,5.33,906,0.26,100
2012-01-13,7146,41.28,5.23,906,0.27,100
2012-01-16,7146,40.23,5.1,906,0.27,100
2012-01-17,7146,39.29,4.98,906,0.28,100
2012-01-18,7146,37.31,4.73,906,0.3,100
2012-01-19,7146,36.42,4.62,906,0.3,100
2012-01-20,7146,37.42,4.74,906,0.29,100
2012-01-25,7146,35.43,4.49,906,0.31,100
2012-01-26,7146,36.48,4.62,906,0.3,100
2012-01-27,7146,35.6,4.51,906,0.31,100
2012-01-30,7146,36.04,4.57,906,0.31,100
2012-01-31,7146,35.32,4.48,906,0.31,100
2012-02-01,7146,36.64,4.65,906,0.3,100
2012-02-02,7146,36.31,4.6,906,0.3,100
2012-02-03,7146,35.71,4.53,906,0.31,100
2012-02-06,7146,34.38,4.36,906,0.32,100
2012-02-07,7146,34.55,4.38,906,0.32,100
2012-02-08,7146,33.89,4.3,906,0.33,100
2012-02-09,7146,34.49,4.37,906,0.32,100
2012-02-10,7146,34.82,4.42,906,0.32,100
2012-02-13,7146,37.47,4.75,906,0.29,100
2012-02-14,7146,37.03,4.69,906,0.3,100
2012-02-15,7146,37.09,4.7,906,0.3,100
2012-02-16,7146,37.09,4.7,906,0.3,100
2012-02-17,7146,34.93,4.43,906,0.32,100
2012-02-20,7146,34.82,4.42,906,0.32,100
2012-02-21,7146,35.49,4.5,906,0.31,100
2012-02-22,7146,35.65,4.52,906,0.31,100
2012-02-23,7146,34.99,4.44,906,0.32,100
2012-02-24,7146,34.99,4.44,906,0.32,100
2012-02-27,7146,34.0,4.31,906,0.32,100
2012-02-28,7146,32.84,4.16,906,0.34,100
2012-02-29,7146,33.22,4.21,906,0.33,100
2012-03-02,7146,34.22,4.34,906,0.32,100
2012-03-05,7146,34.27,4.35,906,0.32,100
2012-03-06,7146,33.66,4.27,906,0.33,100
2012-03-07,7146,33.22,4.21,906,0.33,100
2012-03-08,7146,33.77,4.28,906,0.33,100
