날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,1347,114.93,5.89,69,0.0,0
2012-01-03,1347,117.83,6.04,69,0.0,0
2012-01-04,1347,112.9,5.78,69,0.0,0
2012-01-05,1347,113.19,5.8,69,0.0,0
2012-01-06,1347,112.17,5.75,69,0.0,0
2012-01-09,1347,113.19,5.8,69,0.0,0
2012-01-10,1347,116.81,5.98,69,0.0,0
2012-01-11,1347,119.71,6.13,69,0.0,0
2012-01-12,1347,117.54,6.02,69,0.0,0
2012-01-13,1347,115.36,5.91,69,0.0,0
2012-01-16,1347,116.09,5.95,69,0.0,0
2012-01-17,1347,116.52,5.97,69,0.0,0
2012-01-18,1347,113.04,5.79,69,0.0,0
2012-01-19,1347,112.75,5.78,69,0.0,0
2012-01-20,1347,113.04,5.79,69,0.0,0
2012-01-25,1347,113.62,5.82,69,0.0,0
2012-01-26,1347,113.19,5.8,69,0.0,0
2012-01-27,1347,113.04,5.79,69,0.0,0
2012-01-30,1347,113.04,5.79,69,0.0,0
2012-01-31,1347,111.88,5.73,69,0.0,0
2012-02-01,1347,110.87,5.68,69,0.0,0
2012-02-02,1347,110.14,5.64,69,0.0,0
2012-02-03,1347,112.75,5.78,69,0.0,0
2012-02-06,1347,109.86,5.63,69,0.0,0
2012-02-07,1347,109.86,5.63,69,0.0,0
2012-02-08,1347,110.58,5.66,69,0.0,0
2012-02-09,1347,111.59,5.72,69,0.0,0
2012-02-10,1347,114.78,5.88,69,0.0,0
2012-02-13,1347,113.04,5.79,69,0.0,0
2012-02-14,1347,113.19,5.8,69,0.0,0
2012-02-15,1347,112.03,5.74,69,0.0,0
2012-02-16,1347,110.14,5.64,69,0.0,0
2012-02-17,1347,110.72,5.67,69,0.0,0
2012-02-20,1347,110.87,5.68,69,0.0,0
2012-02-21,1347,111.01,5.69,69,0.0,0
2012-02-22,1347,109.71,5.62,69,0.0,0
2012-02-23,1347,106.38,5.45,69,0.0,0
2012-02-24,1347,106.09,5.43,69,0.0,0
2012-02-27,1347,102.9,5.27,69,0.0,0
2012-02-28,1347,101.45,5.2,69,0.0,0
2012-02-29,1347,101.45,5.2,69,0.0,0
2012-03-02,1347,102.9,5.27,69,0.0,0
2012-03-05,1347,102.32,5.24,69,0.0,0
2012-03-06,1347,100.14,5.13,69,0.0,0
2012-03-07,1347,100.29,5.14,69,0.0,0
2012-03-08,1347,98.99,5.07,69,0.0,0
2012-03-09,1347,101.74,5.21,69,0.0,0
2012-03-12,1347,100.58,5.15,69,0.0,0
2012-03-13,1347,99.57,5.1,69,0.0,0
2012-03-14,1347,100.87,5.17,69,0.0,0
2012-03-15,1347,101.3,5.19,69,0.0,0
2012-03-16,1347,106.38,5.45,69,0.0,0
2012-03-19,1347,108.12,5.54,69,0.0,0
2012-03-20,1347,107.39,5.5,69,0.0,0
2012-03-21,1347,109.57,5.61,69,0.0,0
2012-03-22,1347,106.52,5.46,69,0.0,0
2012-03-23,1347,106.67,5.46,69,0.0,0
2012-03-26,1347,103.04,5.28,69,0.0,0
2012-03-27,1347,102.03,5.23,69,0.0,0
2012-03-28,1347,100.72,5.16,69,0.0,0
2012-03-29,1347,99.13,5.08,69,0.0,0
2012-03-30,1347,100.14,5.13,69,0.0,0
2012-04-02,1347,100.87,5.17,69,0.0,0
2012-04-03,1347,99.13,5.08,69,0.0,0
2012-04-04,1347,97.25,4.98,69,0.0,0
2012-04-05,1347,97.68,5.0,69,0.0,0
2012-04-06,1347,94.93,4.86,69,0.0,0
2012-04-09,1347,89.86,4.6,69,0.0,0
2012-04-10,1347,89.71,4.6,69,0.0,0
2012-04-12,1347,89.71,4.6,69,0.0,0
2012-04-13,1347,90.72,4.65,69,0.0,0
2012-04-16,1347,91.88,4.71,69,0.0,0
2012-04-17,1347,91.16,4.67,69,0.0,0
2012-04-18,1347,91.59,4.69,69,0.0,0
2012-04-19,1347,91.3,4.68,69,0.0,0
2012-04-20,1347,90.14,4.62,69,0.0,0
2012-04-23,1347,91.3,4.68,69,0.0,0
2012-04-24,1564,26.62,3.98,234,0.0,0
2012-04-25,1564,27.26,4.08,234,0.0,0
2012-04-26,1564,27.05,4.05,234,0.0,0
2012-04-27,1564,27.01,4.04,234,0.0,0
2012-04-30,1564,26.37,3.95,234,0.0,0
2012-05-02,1564,26.75,4.0,234,0.0,0
2012-05-03,1564,26.92,4.03,234,0.0,0
2012-05-04,1564,27.14,4.06,234,0.0,0
2012-05-07,1564,26.37,3.95,234,0.0,0
2012-05-08,1564,26.45,3.96,234,0.0,0
2012-05-09,1564,27.01,4.04,234,0.0,0
2012-05-10,1564,27.18,4.07,234,0.0,0
2012-05-11,1564,26.41,3.95,234,0.0,0
2012-05-14,1564,24.83,3.71,234,0.0,0
2012-05-15,1564,23.38,3.5,234,0.0,0
2012-05-16,1564,23.5,3.52,234,0.0,0
2012-05-17,1564,23.59,3.53,234,0.0,0
2012-05-18,1564,22.01,3.29,234,0.0,0
2012-05-21,1564,22.39,3.35,234,0.0,0
2012-05-22,1564,22.99,3.44,234,0.0,0
2012-05-23,1564,22.48,3.36,234,0.0,0
2012-05-24,1564,22.39,3.35,234,0.0,0
2012-05-25,1564,22.91,3.43,234,0.0,0
2012-05-29,1564,23.97,3.59,234,0.0,0
2012-05-30,1564,23.5,3.52,234,0.0,0
2012-05-31,1564,23.42,3.5,234,0.0,0
2012-06-01,1564,23.25,3.48,234,0.0,0
2012-06-04,1564,21.54,3.22,234,0.0,0
2012-06-05,1564,21.71,3.25,234,0.0,0
2012-06-07,1564,22.18,3.32,234,0.0,0
2012-06-08,1564,22.22,3.32,234,0.0,0
2012-06-11,1564,22.78,3.41,234,0.0,0
2012-06-12,1564,22.39,3.35,234,0.0,0
2012-06-13,1564,22.18,3.32,234,0.0,0
2012-06-14,1564,22.61,3.38,234,0.0,0
2012-06-15,1564,22.48,3.36,234,0.0,0
