날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,104696,8.44,0.69,8599,2.75,2000
2012-01-03,104696,8.55,0.7,8599,2.72,2000
2012-01-04,104696,8.69,0.71,8599,2.68,2000
2012-01-05,104696,8.91,0.73,8599,2.61,2000
2012-01-06,104696,8.86,0.73,8599,2.62,2000
2012-01-09,104696,8.55,0.7,8599,2.72,2000
2012-01-10,104696,8.22,0.68,8599,2.83,2000
2012-01-11,104696,8.4,0.69,8599,2.77,2000
2012-01-12,104696,8.36,0.69,8599,2.78,2000
2012-01-13,104696,8.37,0.69,8599,2.78,2000
2012-01-16,104696,8.27,0.68,8599,2.81,2000
2012-01-17,104696,8.26,0.68,8599,2.82,2000
2012-01-18,104696,8.01,0.66,8599,2.9,2000
2012-01-19,104696,7.9,0.65,8599,2.95,2000
2012-01-20,104696,7.93,0.65,8599,2.93,2000
2012-01-25,104696,7.97,0.65,8599,2.92,2000
2012-01-26,104696,7.79,0.64,8599,2.99,2000
2012-01-27,104696,7.33,0.6,8599,3.17,2000
2012-01-30,104696,7.4,0.61,8599,3.14,2000
2012-01-31,104696,7.45,0.61,8599,3.12,2000
2012-02-01,104696,7.47,0.61,8599,3.12,2000
2012-02-02,104696,7.48,0.61,8599,3.11,2000
2012-02-03,104696,7.49,0.62,8599,3.11,2000
2012-02-06,104696,7.55,0.62,8599,3.08,2000
2012-02-07,104696,7.62,0.63,8599,3.05,2000
2012-02-08,104696,7.68,0.63,8599,3.03,2000
2012-02-09,104696,7.58,0.62,8599,3.07,2000
2012-02-10,104696,7.38,0.61,8599,3.15,2000
2012-02-13,104696,7.37,0.61,8599,3.15,2000
2012-02-14,104696,7.37,0.61,8599,3.15,2000
2012-02-15,104696,7.38,0.61,8599,3.15,2000
2012-02-16,104696,7.26,0.6,8599,3.21,2000
2012-02-17,104696,7.33,0.6,8599,3.17,2000
2012-02-20,104696,7.36,0.6,8599,3.16,2000
2012-02-21,104696,7.42,0.61,8599,3.13,2000
2012-02-22,104696,7.66,0.63,8599,3.03,2000
2012-02-23,104696,7.94,0.65,8599,2.93,2000
2012-02-24,104696,7.83,0.64,8599,2.97,2000
2012-02-27,104696,7.56,0.62,8599,3.08,2000
2012-02-28,104696,7.45,0.61,8599,3.12,2000
2012-02-29,104696,7.34,0.6,8599,3.17,2000
2012-03-02,104696,7.48,0.61,8599,3.11,2000
2012-03-05,104696,7.49,0.62,8599,3.11,2000
