날짜,BPS,PER,PBR,EPS,DIV,DPS
2012-01-02,13625,8.92,0.76,1160,3.86,400
2012-01-03,13625,9.35,0.8,1160,3.69,400
2012-01-04,13625,9.31,0.79,1160,3.7,400
2012-01-05,13625,9.31,0.79,1160,3.7,400
2012-01-06,13625,9.18,0.78,1160,3.76,400
2012-01-09,13625,9.09,0.77,1160,3.79,400
2012-01-10,13625,9.48,0.81,1160,3.64,400
2012-01-11,13625,9.35,0.8,1160,3.69,400
2012-01-12,13625,9.91,0.84,1160,3.48,400
2012-01-13,13625,10.0,0.85,1160,3.45,400
2012-01-16,13625,10.09,0.86,1160,3.42,400
2012-01-17,13625,10.6,0.9,1160,3.25,400
2012-01-18,13625,10.52,0.9,1160,3.28,400
2012-01-19,13625,10.6,0.9,1160,3.25,400
2012-01-20,13625,10.99,0.94,1160,3.14,400
2012-01-25,13625,10.99,0.94,1160,3.14,400
2012-01-26,13625,10.99,0.94,1160,3.14,400
2012-01-27,13625,11.29,0.96,1160,3.05,400
2012-01-30,13625,11.21,0.95,1160,3.08,400
2012-01-31,13625,11.34,0.97,1160,3.04,400
2012-02-01,13625,11.55,0.98,1160,2.99,400
2012-02-02,13625,11.85,1.01,1160,2.91,400
2012-02-03,13625,11.94,1.02,1160,2.89,400
2012-02-06,13625,12.07,1.03,1160,2.86,400
2012-02-07,13625,11.77,1.0,1160,2.93,400
2012-02-08,13625,12.07,1.03,1160,2.86,400
2012-02-09,13625,11.85,1.01,1160,2.91,400
2012-02-10,13625,11.77,1.0,1160,2.93,400
2012-02-13,13625,11.77,1.0,1160,2.93,400
2012-02-14,13625,11.81,1.01,1160,2.92,400
2012-02-15,13625,12.41,1.06,1160,2.78,400
2012-02-16,13625,11.98,1.02,1160,2.88,400
2012-02-17,13625,12.59,1.07,1160,2.74,400
2012-02-20,13625,12.54,1.07,1160,2.75,400
2012-02-21,13625,12.33,1.05,1160,2.8,400
2012-02-22,13625,12.16,1.03,1160,2.84,400
2012-02-23,13625,11.9,1.01,1160,2.9,400
2012-02-24,13625,12.2,1.04,1160,2.83,400
2012-02-27,13625,11.94,1.02,1160,2.89,400
2012-02-28,13625,12.11,1.03,1160,2.85,400
2012-02-29,13625,12.03,1.02,1160,2.87,400
2012-03-02,13625,11.81,1.01,1160,2.92,400
2012-03-05,13625,11.72,1.0,1160,2.94,400
2012-03-06,13625,11.47,0.98,1160,3.01,400
2012-03-07,13625,11.47,0.98,1160,3.01,400
2012-03-08,13625,11.77,1.0,1160,2.93,400
2012-03-09,13625,11.85,1.01,1160,2.91,400
2012-03-12,13625,11.59,0.99,1160,2.97,400
2012-03-13,13625,11.85,1.01,1160,2.91,400
2012-03-14,13625,12.07,1.03,1160,2.86,400
2012-03-15,13625,12.11,1.03,1160,2.85,400
2012-03-16,13625,12.2,1.04,1160,2.83,400
2012-03-19,13625,12.37,1.05,1160,2.79,400
2012-03-20,13625,12.16,1.03,1160,2.84,400
2012-03-21,13625,11.9,1.01,1160,2.9,400
2012-03-22,13625,11.85,1.01,1160,2.91,400
2012-03-23,13625,11.94,1.02,1160,2.89,400
2012-03-26,13625,11.85,1.01,1160,2.91,400
2012-03-27,13625,11.9,1.01,1160,2.9,400
2012-03-28,13625,11.64,0.99,1160,2.96,400
2012-03-29,13625,11.21,0.95,1160,3.08,400
