,Date,Title,Url
0,2012-01-01,2012증시전망유망종목삼성電셀트리온1위,http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2011122617445419101&outlink=1
1,2012-01-02,시황코스닥시총상위주상승세셀트리온028↑,http://www.etoday.co.kr/news/section/newsview.php?TM=news&SM=2101&idxno=526374
2,2012-01-03,시황코스닥시총상위주상승세셀트리온056↑,http://www.etoday.co.kr/news/section/newsview.php?TM=news&SM=2101&idxno=526925
3,2012-01-03,2012년주목할CEO12인서정진셀트리온회장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002208206
4,2012-01-04,셀트리온바이오시밀러시장개척자대우,http://www.hankyung.com/news/app/newsview.php?aid=2012010469936
5,2012-01-04,셀트리온글로벌선두권제품개발단계대우證,http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2012010408153929180&outlink=1
6,2012-01-04,셀트리온바이오시밀러개발제품선두권대우,http://www.edaily.co.kr/news/newspath.asp?newsid=01292326599394440
7,2012-01-04,셀트리온라트비아서임상3상시험승인,http://www.edaily.co.kr/news/newspath.asp?newsid=02177926599394440
8,2012-01-04,셀트리온라트비아서림프종치료제임상시험승인,http://www.fnnews.com/view?ra=Sent0301m_01A&corp=fnnews&arcid=201201050100039440001637&cDateYear=2012&cDateMonth=01&cDateDay=04&
9,2012-01-04,셀트리온라트비아서림프종치료제임상승인,http://www.imaeil.com/sub_news/sub_news_view.php?news_id=971&yy=2012
10,2012-01-04,셀트리온라트비아서임상3상시험승인,http://www.newspim.com/common/redirect.jsp?newsId=20120104000434
11,2012-01-04,셀트리온라트비아서임상3상시험승인,http://www.asiae.co.kr/news/view.htm?idxno=2012010416375644721
12,2012-01-04,장마감후공시셀트리온라트비아서임상3상시험승인,http://www.etoday.co.kr/news/section/newsview.php?TM=news&SM=2199&idxno=527802
13,2012-01-04,공시셀트리온임상3상시험승인,http://news.mk.co.kr/news_forward.php?domain=news&no=9053&year=2012
14,2012-01-04,셀트리온라트비아서임상3상시험승인,http://news.etomato.com/pagelog/popup_log.asp?newsseq=213915
15,2012-01-05,시황코스닥시총상위주상승세셀트리온126↑,http://www.etoday.co.kr/news/section/newsview.php?TM=news&SM=2101&idxno=527965
16,2012-01-05,기업공시셀트리온라트비아서임상3상시험승인,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000356949
17,2012-01-05,기업공시셀트리온라트비아서임상3상시험승인,https://cnbc.sbs.co.kr/article_hub/10000356949?division=NAVER
18,2012-01-05,테마주점검바이오신약출시가시화기대메디포스트셀트리온줄기세포주등주목,http://biz.heraldm.com/common/redirect.jsp?category_id=010106010000&news_id=20120105000322
19,2012-01-05,셀트리온잇딴호재발표에도주가심드렁,http://www.seoulfn.com/news/articleView.html?idxno=122814
20,2012-01-05,셀트리온CTP10과맙테라유효성비교임상3상승인,http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2012010516100811811&outlink=1
21,2012-01-05,셀트리온스페인서임상3상시험승인,http://www.asiae.co.kr/news/view.htm?idxno=2012010516092760441
22,2012-01-05,셀트리온스페인서임상3상시험승인,http://www.newspim.com/common/redirect.jsp?newsId=20120105000379
23,2012-01-05,셀트리온스페인임상3상승인,http://www.hankyung.com/news/app/newsview.php?aid=2012010511876
24,2012-01-05,셀트리온스페인서림프종치료제임상3상승인,http://news.etomato.com/pagelog/popup_log.asp?newsseq=214290
25,2012-01-05,셀트리온스페인서임상3상승인,http://www.edaily.co.kr/news/newspath.asp?newsid=02282886599394768
26,2012-01-05,장마감후공시셀트리온스페인서림프종치료제임상3상승인,http://www.etoday.co.kr/news/section/newsview.php?TM=news&SM=2199&idxno=528337
27,2012-01-05,셀트리온스페인서림프종치료제임상3상승인,http://biz.chosun.com/site/data/html_dir/2012/01/05/2012010502193.html
28,2012-01-06,VIPCLUB주식상담소셀트리온,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000357963
29,2012-01-06,VIPCLUB주식상담소셀트리온,https://cnbc.sbs.co.kr/article_hub/10000357963?division=NAVER
30,2012-01-13,KOSDAQ100상승률셀트리온,http://news.etomato.com/pagelog/popup_log.asp?newsseq=216409
31,2012-01-13,특징주셀트리온그동안너무쉬었지7대급등,http://www.edaily.co.kr/news/newspath.asp?newsid=02184486599397392
32,2012-01-13,코스닥시황셀트리온71급등,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002210751
33,2012-01-13,코스닥소폭상승마감대장주셀트리온강세,http://www.asiae.co.kr/news/view.htm?idxno=2012011315440011476
34,2012-01-13,VIPCLUB주도주매매전략종목상담셀트리온,https://cnbc.sbs.co.kr/article_hub/10000363725?division=NAVER
35,2012-01-13,VIPCLUB주도주매매전략종목상담셀트리온,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000363725
36,2012-01-15,1월둘째주코스닥외국인순매수1위셀트리온,http://www.edaily.co.kr/news/newspath.asp?newsid=01184086599398048
37,2012-01-15,1월둘째주코스닥개인순매도1위셀트리온,http://www.edaily.co.kr/news/newspath.asp?newsid=01200486599398048
38,2012-01-16,시황코스닥시총상위주하락세셀트리온027↓,http://www.etoday.co.kr/news/section/newsview.php?TM=news&SM=2101&idxno=532332
39,2012-01-16,주간추천주불안한장세엔종목별대응LG화학셀트리온,http://biz.heraldm.com/common/redirect.jsp?category_id=010106010000&news_id=20120116000232
40,2012-01-16,맞짱추천주셀트리온기술투자양날개박스권탈출가능,https://cnbc.sbs.co.kr/article_hub/10000366122?division=NAVER
41,2012-01-16,맞짱추천주셀트리온기술투자양날개박스권탈출가능,http://sbscnbc.sbs.co.kr/read.jsp?pmArticleId=10000366122
42,2012-01-16,서정진셀트리온회장의파격배당금전액평생기부,http://www.hankyung.com/news/app/newsview.php?aid=2012011643051
43,2012-01-17,셀트리온올해영업익2507억매출4449억전망,http://www.edaily.co.kr/news/newspath.asp?newsid=02007366599398704
44,2012-01-17,셀트리온올해영업익2507억전망,http://biz.chosun.com/site/data/html_dir/2012/01/17/2012011701814.html
45,2012-01-17,셀트리온올해영업이익2507억원예상,http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2012011714371481498&outlink=1
46,2012-01-17,셀트리온올해영업익2507억전망,http://www.newspim.com/common/redirect.jsp?newsId=20120117000278
47,2012-01-17,셀트리온올해영업익2507억예상,http://www.hankyung.com/news/app/newsview.php?aid=2012011763636
48,2012-01-17,셀트리온올해영업익2507억전망,http://www.etoday.co.kr/news/section/newsview.php?TM=news&SM=2199&idxno=533188
49,2012-01-17,공시셀트리온올해영업익2507억전망,http://news.mk.co.kr/news_forward.php?domain=news&no=38347&year=2012
50,2012-01-17,셀트리온올해영업이익2507억전망,http://news.etomato.com/pagelog/popup_log.asp?newsseq=217374
51,2012-01-17,셀트리온올해영업이익2507억원전망,http://www.fnnews.com/view?ra=Sent0301m_01A&corp=fnnews&arcid=201201180100154800007311&cDateYear=2012&cDateMonth=01&cDateDay=17&
52,2012-01-17,내일場공략주셀트리온실적기반차별화기대,http://news.etomato.com/pagelog/popup_log.asp?newsseq=217412
53,2012-01-18,셀트리온2012년공급계약규모예상을상회,http://www.fnnews.com/view?ra=Sent0301m_01A&corp=fnnews&arcid=201201180100159530007639&cDateYear=2012&cDateMonth=01&cDateDay=18&
54,2012-01-18,셀트리온4분기실적예상치상회전망”현대證,http://www.ajnews.co.kr/common/redirect.jsp?newsId=20120118000040
55,2012-01-18,셀트리온높아진실적가시성현대證,http://www.asiae.co.kr/news/view.htm?idxno=2012011808014851803
56,2012-01-18,셀트리온올해공급계약규모예상상회현대證,http://news.etomato.com/pagelog/popup_log.asp?newsseq=217519
57,2012-01-18,셀트리온2012년공급계약규모예상상회현대,http://www.moneytoday.co.kr/view/mtview.php?type=1&no=2012011808241069779&outlink=1
58,2012-01-18,셀트리온2012년공급계약규모예상을상회현대證,http://fn.segye.com/articles/article.asp?aid=20120118000510&cid=0503010000000
59,2012-01-18,셀트리온예상을웃도는실적전망현대,http://www.edaily.co.kr/news/newspath.asp?newsid=01312006599399032
60,2012-01-18,HotLine코스닥셀트리온올해공급계약시장예상치웃돌것,http://news.mk.co.kr/news_forward.php?domain=news&no=39799&year=2012
61,2012-01-18,셀트리온기존전망치상회하는올해예상실적현대,http://www.newspim.com/common/redirect.jsp?newsId=20120118000138
62,2012-01-18,시황코스닥시총상위주상승세셀트리온249↑,http://www.etoday.co.kr/news/section/newsview.php?TM=news&SM=2101&idxno=533478
63,2012-01-18,코스닥셀트리온실적호조전망에급등,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0005472978
64,2012-01-18,특징주셀트리온증권사호평에상승세,http://fn.segye.com/articles/article.asp?aid=20120118000748&cid=0503010000000
